Time,X,Rho,P,U
0.018722,1.429118,7850.000000,0.000000,150.000000
0.018722,2.882396,8123.336893,5249142786.801941,150.000000
0.018722,2.930713,8123.336893,5249142786.802085,150.000000
0.018722,2.979031,8123.336893,5249142786.804432,150.000000
0.018722,3.027348,8123.336893,5249142786.801086,150.000000
0.018722,3.075666,8123.336893,5249142786.804304,150.000000
0.018722,3.123983,8123.336893,5249142786.802105,150.000000
0.018722,3.172301,8123.336893,5249142786.804425,150.000000
0.018722,3.220619,8123.336893,5249142786.801258,150.000000
0.018722,3.268936,8123.336893,5249142786.803030,150.000000
0.018722,3.317254,8123.336893,5249142786.805877,150.000000
0.018722,3.365571,8123.336893,5249142786.802196,150.000000
0.018722,3.413889,8123.336893,5249142786.800841,150.000000
0.018722,3.462207,8123.336893,5249142786.803859,150.000000
0.018722,3.510524,8123.336893,5249142786.801524,150.000000
0.018722,3.558842,8123.336893,5249142786.803862,150.000000
0.018722,3.607159,8123.336893,5249142786.801946,150.000000
0.018722,3.655477,8123.336893,5249142786.802151,150.000000
0.018722,3.703794,8123.336893,5249142786.802917,150.000000
0.018722,3.752112,8123.336893,5249142786.805337,150.000000
0.018722,3.800430,8123.336893,5249142786.802069,150.000000
0.018722,3.848747,8123.336893,5249142786.805461,150.000000
0.018722,3.897065,8123.336893,5249142786.802994,150.000000
0.018722,3.945382,8123.336893,5249142786.803028,150.000000
0.018722,3.993700,8123.336893,5249142786.803419,150.000000
0.018722,4.042018,8123.336893,5249142786.803795,150.000000
0.018722,4.090335,8123.336893,5249142786.807421,150.000000
0.018722,4.138653,8123.336893,5249142786.803714,150.000000
0.018722,4.186970,8123.336893,5249142786.803102,150.000000
0.018722,4.235288,8123.336893,5249142786.802106,150.000000
0.018722,4.283605,8123.336893,5249142786.803020,150.000000
0.018722,4.331923,8123.336893,5249142786.803490,150.000000
0.018722,4.380241,8123.336893,5249142786.807792,150.000000
0.018722,4.428558,8123.336893,5249142786.801279,150.000000
0.018722,4.476876,8123.336893,5249142786.808958,150.000000
0.018722,4.525193,8123.336893,5249142786.805440,150.000000
0.018722,4.573511,8123.336893,5249142786.809163,150.000000
0.018722,4.621829,8123.336893,5249142786.805799,150.000000
0.018722,4.670146,8123.336893,5249142786.806284,150.000000
0.018722,4.718464,8123.336893,5249142786.807413,150.000000
0.018722,4.766781,8123.336893,5249142786.809037,150.000000
0.018722,4.815099,8123.336893,5249142786.813141,150.000000
0.018722,4.863416,8123.336893,5249142786.810098,150.000000
0.018722,4.911734,8123.336893,5249142786.811501,150.000000
0.018722,4.960052,8123.336893,5249142786.811989,150.000000
0.018722,5.008369,8123.336893,5249142786.816961,150.000000
0.018722,5.056687,8123.336893,5249142786.814974,150.000000
0.018722,5.105004,8123.336893,5249142786.819735,150.000000
0.018722,5.153322,8123.336893,5249142786.817996,150.000000
0.018722,5.201640,8123.336893,5249142786.820218,150.000000
0.018722,5.249957,8123.336893,5249142786.825057,150.000000
0.018722,5.298275,8123.336893,5249142786.823512,150.000000
0.018722,5.346592,8123.336893,5249142786.826281,150.000000
0.018722,5.394910,8123.336893,5249142786.832162,150.000000
0.018722,5.443227,8123.336893,5249142786.830740,150.000000
0.018722,5.491545,8123.336893,5249142786.836737,150.000000
0.018722,5.539863,8123.336893,5249142786.839411,150.000000
0.018722,5.588180,8123.336893,5249142786.838944,150.000000
0.018722,5.636498,8123.336893,5249142786.847481,150.000000
0.018722,5.684815,8123.336893,5249142786.848813,150.000000
0.018722,5.733133,8123.336893,5249142786.856394,150.000000
0.018722,5.781451,8123.336893,5249142786.859206,150.000000
0.018722,5.829768,8123.336893,5249142786.863055,150.000000
0.018722,5.878086,8123.336893,5249142786.869727,150.000000
0.018722,5.926403,8123.336893,5249142786.876831,150.000000
0.018722,5.974721,8123.336893,5249142786.882338,150.000000
0.018722,6.023038,8123.336893,5249142786.887179,150.000000
0.018722,6.071356,8123.336893,5249142786.898167,150.000000
0.018722,6.119674,8123.336893,5249142786.899822,150.000000
0.018722,6.167991,8123.336893,5249142786.916013,150.000000
0.018722,6.216309,8123.336893,5249142786.920702,150.000000
0.018722,6.264626,8123.336893,5249142786.932683,150.000000
0.018722,6.312944,8123.336893,5249142786.941906,150.000000
0.018722,6.361262,8123.336893,5249142786.952502,150.000000
0.018722,6.409579,8123.336893,5249142786.960311,150.000000
0.018722,6.457897,8123.336893,5249142786.975657,150.000000
0.018722,6.506214,8123.336893,5249142786.987673,150.000000
0.018722,6.554532,8123.336893,5249142787.000139,150.000000
0.018722,6.602849,8123.336893,5249142787.017576,150.000000
0.018722,6.651167,8123.336893,5249142787.028498,150.000000
0.018722,6.699485,8123.336893,5249142787.046663,150.000000
0.018722,6.747802,8123.336893,5249142787.063713,150.000000
0.018722,6.796120,8123.336893,5249142787.079077,150.000000
0.018722,6.844437,8123.336893,5249142787.100270,150.000000
0.018722,6.892755,8123.336893,5249142787.117458,150.000000
0.018722,6.941073,8123.336893,5249142787.140895,150.000000
0.018722,6.989390,8123.336893,5249142787.159414,150.000000
0.018722,7.037708,8123.336893,5249142787.181872,150.000000
0.018722,7.086025,8123.336893,5249142787.209366,150.000000
0.018722,7.134343,8123.336893,5249142787.238622,150.000000
0.018722,7.182660,8123.336893,5249142787.257567,150.000000
0.018722,7.230978,8123.336893,5249142787.292094,150.000000
0.018722,7.279296,8123.336893,5249142787.316050,150.000000
0.018722,7.327613,8123.336893,5249142787.348954,150.000000
0.018722,7.375931,8123.336893,5249142787.379236,150.000000
0.018722,7.424248,8123.336893,5249142787.406712,150.000000
0.018722,7.472566,8123.336893,5249142787.446533,150.000000
0.018722,7.520883,8123.336893,5249142787.477893,150.000000
0.018722,7.569201,8123.336893,5249142787.519229,150.000000
0.018722,7.617519,8123.336893,5249142787.557459,150.000000
0.018722,7.665836,8123.336893,5249142787.595728,150.000000
0.018722,7.714154,8123.336893,5249142787.634631,150.000000
0.018722,7.762471,8123.336893,5249142787.674786,150.000000
0.018722,7.810789,8123.336893,5249142787.723816,150.000000
0.018722,7.859107,8123.336893,5249142787.764509,150.000000
0.018722,7.907424,8123.336893,5249142787.806784,150.000000
0.018722,7.955742,8123.336893,5249142787.861218,150.000000
0.018722,8.004059,8123.336893,5249142787.905825,150.000000
0.018722,8.052377,8123.336893,5249142787.960009,150.000000
0.018722,8.100694,8123.336893,5249142788.011848,150.000000
0.018722,8.149012,8123.336893,5249142788.061659,150.000000
0.018722,8.197330,8123.336893,5249142788.115332,150.000000
0.018722,8.245647,8123.336893,5249142788.179443,150.000000
0.018722,8.293965,8123.336893,5249142788.228172,150.000000
0.018722,8.342282,8123.336893,5249142788.286639,150.000000
0.018722,8.390600,8123.336893,5249142788.354002,150.000000
0.018722,8.438918,8123.336893,5249142788.416437,150.000000
0.018722,8.487235,8123.336893,5249142788.480322,150.000000
0.018722,8.535553,8123.336893,5249142788.546176,150.000000
0.018722,8.583870,8123.336893,5249142788.617117,150.000000
0.018722,8.632188,8123.336893,5249142788.698532,150.000000
0.018722,8.680505,8123.336893,5249142788.773277,150.000000
0.018722,8.728823,8123.336893,5249142788.850246,150.000000
0.018722,8.777141,8123.336893,5249142788.939911,150.000000
0.018722,8.825458,8123.336893,5249142789.020956,150.000000
0.018722,8.873776,8123.336893,5249142789.129795,150.000000
0.018722,8.922093,8123.336893,5249142789.233179,150.000000
0.018722,8.970411,8123.336893,5249142789.354614,150.000000
0.018722,9.018729,8123.336893,5249142789.484928,150.000000
0.018722,9.067046,8123.336893,5249142789.619331,150.000000
0.018722,9.115364,8123.336893,5249142789.791099,150.000000
0.018722,9.163681,8123.336893,5249142789.960895,150.000000
0.018722,9.211999,8123.336893,5249142790.177101,150.000000
0.018722,9.260316,8123.336893,5249142790.416557,150.000000
0.018722,9.308634,8123.336893,5249142790.698206,150.000000
0.018722,9.356952,8123.336893,5249142791.027922,150.000000
0.018722,9.405269,8123.336893,5249142791.408583,150.000000
0.018722,9.453587,8123.336893,5249142791.861301,150.000000
0.018722,9.501904,8123.336893,5249142792.408358,150.000000
0.018722,9.550222,8123.336893,5249142793.047073,150.000000
0.018722,9.598540,8123.336893,5249142793.820541,150.000000
0.018722,9.646857,8123.336893,5249142794.728215,150.000000
0.018722,9.695175,8123.336893,5249142795.842763,150.000000
0.018722,9.743492,8123.336893,5249142797.146017,150.000000
