Time,X,Rho,P,U
0.000832,0.013974,7930.049932,1574742835.636358,15.000000
0.000832,0.014964,7930.049932,1574742835.636590,15.000000
0.000832,0.015954,7930.049932,1574742835.636343,15.000000
0.000832,0.016943,7930.049932,1574742835.637171,15.000000
0.000832,0.017933,7930.049932,1574742835.636615,15.000000
0.000832,0.018923,7930.049932,1574742835.636460,15.000000
0.000832,0.019913,7930.049932,1574742835.635990,15.000000
0.000832,0.020903,7930.049932,1574742835.636354,15.000000
0.000832,0.021893,7930.049932,1574742835.636634,15.000000
0.000832,0.022883,7930.049932,1574742835.636481,15.000000
0.000832,0.023873,7930.049932,1574742835.637080,15.000000
0.000832,0.024863,7930.049932,1574742835.637013,15.000000
0.000832,0.025853,7930.049932,1574742835.636904,15.000000
0.000832,0.026842,7930.049932,1574742835.637228,15.000000
0.000832,0.027832,7930.049932,1574742835.636971,15.000000
0.000832,0.028822,7930.049932,1574742835.637741,15.000000
0.000832,0.029812,7930.049932,1574742835.636884,15.000000
0.000832,0.030802,7930.049932,1574742835.637299,15.000000
0.000832,0.031792,7930.049932,1574742835.636866,15.000000
0.000832,0.032782,7930.049932,1574742835.637138,15.000000
0.000832,0.033772,7930.049932,1574742835.638904,15.000000
0.000832,0.034762,7930.049932,1574742835.638029,15.000000
0.000832,0.035752,7930.049932,1574742835.638520,15.000000
0.000832,0.036742,7930.049932,1574742835.638065,15.000000
0.000832,0.037731,7930.049932,1574742835.638001,15.000000
0.000832,0.038721,7930.049932,1574742835.638250,15.000000
0.000832,0.039711,7930.049932,1574742835.638330,15.000000
0.000832,0.040701,7930.049932,1574742835.637969,15.000000
0.000832,0.041691,7930.049932,1574742835.638170,15.000000
0.000832,0.042681,7930.049932,1574742835.638947,15.000000
0.000832,0.043671,7930.049932,1574742835.638872,15.000000
0.000832,0.044661,7930.049932,1574742835.638870,15.000000
0.000832,0.045651,7930.049932,1574742835.640316,15.000000
0.000832,0.046641,7930.049932,1574742835.639144,15.000000
0.000832,0.047630,7930.049932,1574742835.639493,15.000000
0.000832,0.048620,7930.049932,1574742835.641534,15.000000
0.000832,0.049610,7930.049932,1574742835.641200,15.000000
0.000832,0.050600,7930.049932,1574742835.642906,15.000000
0.000832,0.051590,7930.049932,1574742835.642442,15.000000
0.000832,0.052580,7930.049932,1574742835.643149,15.000000
0.000832,0.053570,7930.049932,1574742835.643336,15.000000
0.000832,0.054560,7930.049932,1574742835.644644,15.000000
0.000832,0.055550,7930.049932,1574742835.646091,15.000000
0.000832,0.056540,7930.049932,1574742835.645705,15.000000
0.000832,0.057530,7930.049932,1574742835.647313,15.000000
0.000832,0.058519,7930.049932,1574742835.647669,15.000000
0.000832,0.059509,7930.049932,1574742835.649395,15.000000
0.000832,0.060499,7930.049932,1574742835.651021,15.000000
0.000832,0.061489,7930.049932,1574742835.651927,15.000000
0.000832,0.062479,7930.049932,1574742835.652384,15.000000
0.000832,0.063469,7930.049932,1574742835.656603,15.000000
0.000832,0.064459,7930.049932,1574742835.654691,15.000000
