Time,X,Rho,P,U
0.012659,0.974438,7850.000000,0.000000,150.000000
0.012659,1.973034,8123.336893,5249142785.984058,150.000000
0.012659,2.021352,8123.336893,5249142785.984214,150.000000
0.012659,2.069670,8123.336893,5249142785.984916,150.000000
0.012659,2.117987,8123.336893,5249142785.983449,150.000000
0.012659,2.166305,8123.336893,5249142785.985085,150.000000
0.012659,2.214622,8123.336893,5249142785.984392,150.000000
0.012659,2.262940,8123.336893,5249142785.983891,150.000000
0.012659,2.311257,8123.336893,5249142785.983937,150.000000
0.012659,2.359575,8123.336893,5249142785.984015,150.000000
0.012659,2.407893,8123.336893,5249142785.982268,150.000000
0.012659,2.456210,8123.336893,5249142785.985544,150.000000
0.012659,2.504528,8123.336893,5249142785.981352,150.000000
0.012659,2.552845,8123.336893,5249142785.983403,150.000000
0.012659,2.601163,8123.336893,5249142785.983881,150.000000
0.012659,2.649481,8123.336893,5249142785.983664,150.000000
0.012659,2.697798,8123.336893,5249142785.983386,150.000000
0.012659,2.746116,8123.336893,5249142785.983317,150.000000
0.012659,2.794433,8123.336893,5249142785.981236,150.000000
0.012659,2.842751,8123.336893,5249142785.984770,150.000000
0.012659,2.891068,8123.336893,5249142785.981002,150.000000
0.012659,2.939386,8123.336893,5249142785.982312,150.000000
0.012659,2.987704,8123.336893,5249142785.981462,150.000000
0.012659,3.036021,8123.336893,5249142785.981591,150.000000
0.012659,3.084339,8123.336893,5249142785.981840,150.000000
0.012659,3.132656,8123.336893,5249142785.979477,150.000000
0.012659,3.180974,8123.336893,5249142785.981086,150.000000
0.012659,3.229292,8123.336893,5249142785.981320,150.000000
0.012659,3.277609,8123.336893,5249142785.980921,150.000000
0.012659,3.325927,8123.336893,5249142785.980225,150.000000
0.012659,3.374244,8123.336893,5249142785.979580,150.000000
0.012659,3.422562,8123.336893,5249142785.979120,150.000000
0.012659,3.470879,8123.336893,5249142785.976789,150.000000
0.012659,3.519197,8123.336893,5249142785.977977,150.000000
0.012659,3.567515,8123.336893,5249142785.977666,150.000000
0.012659,3.615832,8123.336893,5249142785.977797,150.000000
0.012659,3.664150,8123.336893,5249142785.977930,150.000000
0.012659,3.712467,8123.336893,5249142785.977583,150.000000
0.012659,3.760785,8123.336893,5249142785.976890,150.000000
0.012659,3.809103,8123.336893,5249142785.976696,150.000000
0.012659,3.857420,8123.336893,5249142785.974519,150.000000
0.012659,3.905738,8123.336893,5249142785.975875,150.000000
0.012659,3.954055,8123.336893,5249142785.973485,150.000000
0.012659,4.002373,8123.336893,5249142785.974663,150.000000
0.012659,4.050690,8123.336893,5249142785.976767,150.000000
0.012659,4.099008,8123.336893,5249142785.972796,150.000000
0.012659,4.147326,8123.336893,5249142785.972142,150.000000
0.012659,4.195643,8123.336893,5249142785.975106,150.000000
0.012659,4.243961,8123.336893,5249142785.974106,150.000000
0.012659,4.292278,8123.336893,5249142785.969900,150.000000
0.012659,4.340596,8123.336893,5249142785.970378,150.000000
0.012659,4.388914,8123.336893,5249142785.974448,150.000000
0.012659,4.437231,8123.336893,5249142785.970375,150.000000
0.012659,4.485549,8123.336893,5249142785.974321,150.000000
0.012659,4.533866,8123.336893,5249142785.970048,150.000000
0.012659,4.582184,8123.336893,5249142785.971963,150.000000
0.012659,4.630501,8123.336893,5249142785.967279,150.000000
0.012659,4.678819,8123.336893,5249142785.966646,150.000000
0.012659,4.727137,8123.336893,5249142785.969972,150.000000
0.012659,4.775454,8123.336893,5249142785.966558,150.000000
0.012659,4.823772,8123.336893,5249142785.968951,150.000000
0.012659,4.872089,8123.336893,5249142785.964573,150.000000
0.012659,4.920407,8123.336893,5249142785.969063,150.000000
0.012659,4.968725,8123.336893,5249142785.964715,150.000000
0.012659,5.017042,8123.336893,5249142785.963854,150.000000
0.012659,5.065360,8123.336893,5249142785.966722,150.000000
0.012659,5.113677,8123.336893,5249142785.965992,150.000000
0.012659,5.161995,8123.336893,5249142785.961418,150.000000
0.012659,5.210312,8123.336893,5249142785.960115,150.000000
0.012659,5.258630,8123.336893,5249142785.959626,150.000000
0.012659,5.306948,8123.336893,5249142785.962752,150.000000
0.012659,5.355265,8123.336893,5249142785.962848,150.000000
0.012659,5.403583,8123.336893,5249142785.958227,150.000000
0.012659,5.451900,8123.336893,5249142785.956609,150.000000
0.012659,5.500218,8123.336893,5249142785.960329,150.000000
