Time,X,Rho,P,U
0.000328,0.050649,8123.336890,5249142741.299013,150.000000
0.000328,0.051615,8123.336890,5249142741.298619,150.000000
0.000328,0.052582,8123.336890,5249142741.298306,150.000000
0.000328,0.053548,8123.336890,5249142741.297958,150.000000
0.000328,0.054514,8123.336890,5249142741.297193,150.000000
0.000328,0.055481,8123.336890,5249142741.297962,150.000000
0.000328,0.056447,8123.336890,5249142741.296679,150.000000
0.000328,0.057413,8123.336890,5249142741.298399,150.000000
0.000328,0.058380,8123.336890,5249142741.298133,150.000000
0.000328,0.059346,8123.336890,5249142741.296227,150.000000
0.000328,0.060313,8123.336890,5249142741.295695,150.000000
0.000328,0.061279,8123.336890,5249142741.294794,150.000000
0.000328,0.062245,8123.336890,5249142741.293906,150.000000
0.000328,0.063212,8123.336890,5249142741.293931,150.000000
0.000328,0.064178,8123.336890,5249142741.293046,150.000000
0.000328,0.065144,8123.336890,5249142741.289901,150.000000
0.000328,0.066111,8123.336890,5249142741.291853,150.000000
0.000328,0.067077,8123.336890,5249142741.290637,150.000000
0.000328,0.068043,8123.336890,5249142741.287422,150.000000
0.000328,0.069010,8123.336890,5249142741.287967,150.000000
0.000328,0.069976,8123.336890,5249142741.281670,150.000000
0.000328,0.070942,8123.336890,5249142741.283696,150.000000
0.000328,0.071909,8123.336890,5249142741.280774,150.000000
0.000328,0.072875,8123.336890,5249142741.279668,150.000000
0.000328,0.073841,8123.336890,5249142741.274853,150.000000
0.000328,0.074808,8123.336890,5249142741.273389,150.000000
0.000328,0.075774,8123.336890,5249142741.272975,150.000000
0.000328,0.076740,8123.336890,5249142741.272304,150.000000
0.000328,0.077707,8123.336890,5249142741.268113,150.000000
0.000328,0.078673,8123.336890,5249142741.268648,150.000000
0.000328,0.079640,8123.336890,5249142741.266496,150.000000
0.000328,0.080606,8123.336890,5249142741.265066,150.000000
0.000328,0.081572,8123.336890,5249142741.259555,150.000000
0.000328,0.082539,8123.336890,5249142741.257364,150.000000
0.000328,0.083505,8123.336890,5249142741.253627,150.000000
0.000328,0.084471,8123.336890,5249142741.251488,150.000000
0.000328,0.085438,8123.336890,5249142741.246388,150.000000
0.000328,0.086404,8123.336890,5249142741.244210,150.000000
0.000328,0.087370,8123.336890,5249142741.240420,150.000000
0.000328,0.088337,8123.336890,5249142741.236321,150.000000
0.000328,0.089303,8123.336890,5249142741.231545,150.000000
0.000328,0.090269,8123.336890,5249142741.228224,150.000000
0.000328,0.091236,8123.336890,5249142741.228223,150.000000
0.000328,0.092202,8123.336890,5249142741.221140,150.000000
0.000328,0.093168,8123.336890,5249142741.218953,150.000000
0.000328,0.094135,8123.336890,5249142741.216881,150.000000
0.000328,0.095101,8123.336890,5249142741.212580,150.000000
0.000328,0.096068,8123.336890,5249142741.209688,150.000000
0.000328,0.097034,8123.336890,5249142741.207952,150.000000
0.000328,0.098000,8123.336890,5249142741.201494,150.000000
0.000328,0.098967,8123.336890,5249142741.198879,150.000000
0.000328,0.099933,8123.336890,5249142741.193001,150.000000
0.000328,0.100899,8123.336890,5249142741.189139,150.000000
0.000328,0.101866,8123.336890,5249142741.185729,150.000000
0.000328,0.102832,8123.336890,5249142741.181734,150.000000
0.000328,0.103798,8123.336890,5249142741.175831,150.000000
0.000328,0.104765,8123.336890,5249142741.170965,150.000000
0.000328,0.105731,8123.336890,5249142741.168937,150.000000
0.000328,0.106697,8123.336890,5249142741.162062,150.000000
0.000328,0.107664,8123.336890,5249142741.158494,150.000000
0.000328,0.108630,8123.336890,5249142741.151539,150.000000
0.000328,0.109596,8123.336890,5249142741.146745,150.000000
0.000328,0.110563,8123.336890,5249142741.141213,150.000000
0.000328,0.111529,8123.336890,5249142741.136919,150.000000
0.000328,0.112495,8123.336890,5249142741.129775,150.000000
0.000328,0.113462,8123.336890,5249142741.125614,150.000000
