Time,X,Rho,P,U
0.025945,1.970860,7850.000000,0.000000,150.000000
0.025945,3.964196,8731.391545,15747441263.174843,150.000000
0.025945,4.009148,8731.391550,15747441339.066114,150.000031
0.025945,4.054101,8731.391560,15747441491.064070,150.000062
0.025945,4.099054,8731.391575,15747441719.627512,150.000094
0.025945,4.144007,8731.391594,15747442025.414885,150.000125
0.025945,4.188959,8731.391619,15747442409.338415,150.000158
0.025945,4.233912,8731.391649,15747442872.495043,150.000191
0.025945,4.278865,8731.391684,15747443416.228010,150.000225
0.025945,4.323818,8731.391725,15747444042.096073,150.000260
0.025945,4.368770,8731.391770,15747444751.853539,150.000296
0.025945,4.413723,8731.391822,15747445547.496008,150.000333
0.025945,4.458676,8731.391879,15747446431.218664,150.000371
0.025945,4.503629,8731.391942,15747447405.418079,150.000412
0.025945,4.548581,8731.392010,15747448472.711649,150.000454
0.025945,4.593534,8731.392085,15747449635.906973,150.000497
0.025945,4.638487,8731.392167,15747450898.003506,150.000543
0.025945,4.683440,8731.392254,15747452262.215620,150.000591
0.025945,4.728392,8731.392349,15747453731.924994,150.000641
0.025945,4.773345,8731.392451,15747455310.711723,150.000693
0.025945,4.818298,8731.392560,15747457002.312765,150.000749
0.025945,4.863250,8731.392676,15747458810.663473,150.000807
0.025945,4.908203,8731.392800,15747460739.843208,150.000867
0.025945,4.953156,8731.392932,15747462794.098606,150.000931
0.025945,4.998109,8731.393072,15747464977.817593,150.000998
0.025945,5.043061,8731.393221,15747467295.546848,150.001069
0.025945,5.088014,8731.393379,15747469751.952026,150.001143
0.025945,5.132967,8731.393546,15747472351.825340,150.001221
0.025945,5.177920,8731.393722,15747475100.076160,150.001303
0.025945,5.222872,8731.393908,15747478001.727798,150.001389
0.025945,5.267825,8731.394104,15747481061.881676,150.001479
0.025945,5.312778,8731.394311,15747484285.734833,150.001574
0.025945,5.357731,8731.394528,15747487678.546471,150.001673
0.025945,5.402683,8731.394756,15747491245.652910,150.001777
0.025945,5.447636,8731.394996,15747494992.411726,150.001886
0.025945,5.492589,8731.395248,15747498924.239199,150.002000
0.025945,5.537541,8731.395511,15747503046.557995,150.002119
0.025945,5.582494,8731.395787,15747507364.797279,150.002244
0.025945,5.627447,8731.396076,15747511884.387856,150.002374
