Time: 0.178067
X,Y,UX,UY,Rho,P,E
0.0025,0.005,0,0,1,1,2.5
0.0025,0.015,0,0,1,1,2.5
0.0025,0.025,0,4.37743e-17,1,1,2.5
0.0025,0.035,0,4.59605e-16,1,1,2.5
0.0025,0.045,4.37743e-17,4.00509e-15,1,1,2.5
0.0025,0.055,7.00359e-16,2.48837e-14,1,1,2.5
0.0025,0.065,3.63297e-15,1.51293e-13,1,1,2.5
0.0025,0.075,2.17539e-14,8.79544e-13,1,1,2.5
0.0025,0.085,1.22338e-13,4.87236e-12,1,1,2.5
0.0025,0.095,6.55981e-13,2.57315e-11,1,1,2.5
0.0025,0.105,3.34851e-12,1.29478e-10,1,1,2.5
0.0025,0.115,1.62541e-11,6.20436e-10,1,1,2.5
0.0025,0.125,7.49972e-11,2.82928e-09,1,1,2.5
0.0025,0.135,3.28632e-10,1.22688e-08,1,1,2.5
0.0025,0.145,1.36623e-09,5.05465e-08,1,1,2.5
0.0025,0.155,5.38243e-09,1.9765e-07,1,1,2.5
0.0025,0.165,2.00674e-08,7.32679e-07,0.999999,0.999999,2.5
0.0025,0.175,7.06929e-08,2.5713e-06,0.999998,0.999997,2.49999
0.0025,0.185,2.34872e-07,8.52973e-06,0.999993,0.99999,2.49997
0.0025,0.195,7.34357e-07,2.6698e-05,0.999978,0.999969,2.49992
0.0025,0.205,2.1554e-06,7.86823e-05,0.999934,0.999907,2.49977
0.0025,0.215,5.92146e-06,0.000217815,0.999817,0.999743,2.49936
0.0025,0.225,1.51706e-05,0.000564866,0.999524,0.999334,2.49834
0.0025,0.235,3.60967e-05,0.00136832,0.998848,0.998388,2.49597
0.0025,0.245,7.9403e-05,0.00308713,0.997402,0.996366,2.49092
0.0025,0.255,0.00016072,0.00647089,0.99456,0.992394,2.48101
0.0025,0.265,0.000298076,0.0125816,0.98944,0.985253,2.46321
0.0025,0.275,0.000505053,0.0226918,0.981009,0.973529,2.43408
0.0025,0.285,0.000781154,0.0380394,0.968311,0.955949,2.39057
0.0025,0.295,0.00110552,0.0595208,0.950744,0.931785,2.33115
0.0025,0.305,0.00144096,0.0874875,0.928239,0.901093,2.25629
0.0025,0.315,0.00174644,0.121814,0.901187,0.864592,2.16817
0.0025,0.325,0.00199757,0.162286,0.870102,0.823192,2.06944
0.0025,0.335,0.00202279,0.206199,0.837488,0.780312,1.96859
0.0025,0.345,0.00192727,0.250283,0.805609,0.739032,1.87281
0.0025,0.355,0.00180873,0.294501,0.774625,0.699567,1.78251
0.0025,0.365,0.00169262,0.338854,0.744513,0.661813,1.69728
0.0025,0.375,0.00158023,0.383394,0.71523,0.625679,1.61676
0.0025,0.385,0.00146909,0.428156,0.686744,0.591086,1.54066
0.0025,0.395,0.00135803,0.473172,0.659001,0.557966,1.46869
0.0025,0.405,0.00124507,0.518466,0.632065,0.526265,1.40062
0.0025,0.415,0.00113256,0.564061,0.605705,0.495921,1.33616
0.0025,0.425,0.00101771,0.60998,0.580222,0.466893,1.27518
0.0025,0.435,0.000898892,0.65627,0.555426,0.439124,1.21742
0.0025,0.445,0.000780445,0.702973,0.530942,0.41255,1.16256
0.0025,0.455,0.000658545,0.750102,0.507399,0.38714,1.1106
0.0025,0.465,0.000526699,0.797609,0.48479,0.3629,1.06146
0.0025,0.475,0.000384365,0.845024,0.462686,0.340013,1.01523
0.0025,0.485,0.000231309,0.890596,0.441813,0.319201,0.973218
0.0025,0.495,8.65183e-05,0.928991,0.425215,0.302517,0.939778
0.0025,0.505,-3.59463e-05,0.948208,0.417293,0.294507,0.923861
0.0025,0.515,-4.1625e-05,0.926686,0.426476,0.303591,0.942095
0.0025,0.525,-1.52103e-05,0.928656,0.425599,0.30274,0.940368
0.0025,0.535,-1.67936e-05,0.929005,0.425294,0.302648,0.940145
0.0025,0.545,-2.15333e-05,0.929207,0.424993,0.30258,0.939926
0.0025,0.555,-3.06612e-05,0.929331,0.424889,0.302555,0.939867
0.0025,0.565,-3.90611e-05,0.929194,0.424967,0.302633,0.940042
0.0025,0.575,-3.78021e-05,0.928878,0.425101,0.302773,0.940324
0.0025,0.585,-5.3095e-05,0.928653,0.425085,0.30295,0.94067
0.0025,0.595,-4.71834e-05,0.9284,0.424767,0.303064,0.940718
0.0025,0.605,-2.72891e-05,0.928267,0.423612,0.303117,0.940302
0.0025,0.615,2.14498e-06,0.928218,0.421013,0.303104,0.93913
0.0025,0.625,4.71105e-05,0.928175,0.416177,0.303055,0.936907
0.0025,0.635,9.25635e-05,0.928144,0.407886,0.302973,0.933119
0.0025,0.645,0.000102062,0.928169,0.394402,0.302869,0.927061
0.0025,0.655,7.03577e-05,0.928349,0.373613,0.302756,0.917886
0.0025,0.665,-7.31252e-05,0.928866,0.343647,0.30265,0.904872
0.0025,0.675,-0.000231137,0.930127,0.308046,0.302539,0.8896
0.0025,0.685,-0.000296976,0.932223,0.28403,0.30257,0.879842
0.0025,0.695,-0.000304023,0.934324,0.271359,0.302624,0.875003
0.0025,0.705,-0.000217469,0.935912,0.265753,0.302614,0.872926
0.0025,0.715,-2.26302e-05,0.936991,0.263876,0.302612,0.872365
0.0025,0.725,1.78357e-05,0.937725,0.263544,0.302645,0.872484
0.0025,0.735,8.17687e-05,0.938392,0.263623,0.302653,0.872702
0.0025,0.745,0.000176866,0.939273,0.264021,0.302733,0.873298
0.0025,0.755,0.000236815,0.9403,0.26453,0.302973,0.874377
0.0025,0.765,0.000131826,0.941995,0.264935,0.303525,0.876359
0.0025,0.775,-9.21203e-05,0.942998,0.265136,0.303898,0.877631
0.0025,0.785,-0.000692805,0.942175,0.264802,0.303454,0.876167
0.0025,0.795,-0.0032925,0.929,0.261663,0.298573,0.859347
0.0025,0.805,-0.0133608,0.843862,0.243914,0.270381,0.762821
0.0025,0.815,-0.0115585,0.488685,0.185141,0.181127,0.474936
0.0025,0.825,-0.00156617,0.101166,0.136563,0.113838,0.285294
0.0025,0.835,-0.000152621,0.0113401,0.126324,0.101494,0.253744
0.0025,0.845,-1.54478e-05,0.00111631,0.125131,0.100147,0.250367
0.0025,0.855,-1.5542e-06,0.000108648,0.125013,0.100014,0.250036
0.0025,0.865,-1.55058e-07,1.05512e-05,0.125001,0.100001,0.250003
0.0025,0.875,-1.54091e-08,1.02489e-06,0.125,0.1,0.25
0.0025,0.885,-1.52964e-09,9.9703e-08,0.125,0.1,0.25
0.0025,0.895,-1.51884e-10,9.72689e-09,0.125,0.1,0.25
0.0025,0.905,-1.50931e-11,9.52049e-10,0.125,0.1,0.25
0.0025,0.915,-1.50006e-12,9.34441e-11,0.125,0.1,0.25
0.0025,0.925,-1.48912e-13,9.18392e-12,0.125,0.1,0.25
0.0025,0.935,-1.47949e-14,9.01833e-13,0.125,0.1,0.25
0.0025,0.945,-1.48826e-15,8.81568e-14,0.125,0.1,0.25
0.0025,0.955,-1.31312e-16,8.55747e-15,0.125,0.1,0.25
0.0025,0.965,-4.37743e-17,6.34706e-16,0.125,0.1,0.25
0.0025,0.975,-4.52566e-50,2.18871e-17,0.125,0.1,0.25
0.0025,0.985,0,0,0.125,0.1,0.25
0.0025,0.995,0,0,0.125,0.1,0.25
0.0075,0.005,0,0,1,1,2.5
0.0075,0.015,0,0,1,1,2.5
0.0075,0.025,0,4.37743e-17,1,1,2.5
0.0075,0.035,0,4.59605e-16,1,1,2.5
0.0075,0.045,0,4.11452e-15,1,1,2.5
0.0075,0.055,4.37734e-16,2.58467e-14,1,1,2.5
0.0075,0.065,3.80808e-15,1.56918e-13,1,1,2.5
0.0075,0.075,2.20166e-14,9.10949e-13,1,1,2.5
0.0075,0.085,1.23126e-13,5.0402e-12,1,1,2.5
0.0075,0.095,6.60927e-13,2.6584e-11,1,1,2.5
0.0075,0.105,3.37386e-12,1.33592e-10,1,1,2.5
0.0075,0.115,1.63782e-11,6.39298e-10,1,1,2.5
0.0075,0.125,7.55563e-11,2.91135e-09,1,1,2.5
0.0075,0.135,3.30966e-10,1.26072e-08,1,1,2.5
0.0075,0.145,1.3752e-09,5.18678e-08,1,1,2.5
0.0075,0.155,5.41392e-09,2.02527e-07,1,1,2.5
0.0075,0.165,2.0167e-08,7.49659e-07,0.999999,0.999999,2.5
0.0075,0.175,7.09692e-08,2.62696e-06,0.999998,0.999997,2.49999
0.0075,0.185,2.35504e-07,8.70107e-06,0.999993,0.99999,2.49997
0.0075,0.195,7.35346e-07,2.71916e-05,0.999977,0.999968,2.49992
0.0075,0.205,2.15518e-06,8.0008e-05,0.999933,0.999906,2.49976
0.0075,0.215,5.91136e-06,0.000221122,0.999814,0.999739,2.49935
0.0075,0.225,1.512e-05,0.000572481,0.999518,0.999325,2.49831
0.0075,0.235,3.59209e-05,0.00138442,0.998835,0.998369,2.49592
0.0075,0.245,7.8914e-05,0.00311817,0.997376,0.996329,2.49083
0.0075,0.255,0.000159598,0.00652507,0.994514,0.99233,2.48085
0.0075,0.265,0.000295945,0.0126668,0.989369,0.985154,2.46296
0.0075,0.275,0.000501817,0.0228118,0.980911,0.973392,2.43374
0.0075,0.285,0.000777301,0.0381905,0.968191,0.955784,2.39017
0.0075,0.295,0.00110237,0.0596913,0.950616,0.93161,2.33072
0.0075,0.305,0.00144006,0.0876599,0.928123,0.900934,2.2559
0.0075,0.315,0.00174669,0.121967,0.901099,0.864473,2.16789
0.0075,0.325,0.00198227,0.16238,0.870062,0.823138,2.06932
0.0075,0.335,0.00204464,0.206213,0.837541,0.780379,1.96876
0.0075,0.345,0.00194561,0.250275,0.805686,0.73913,1.87306
0.0075,0.355,0.00181625,0.294501,0.7747,0.699661,1.78275
0.0075,0.365,0.00169099,0.338867,0.744582,0.661896,1.69749
0.0075,0.375,0.00157279,0.383417,0.715294,0.625754,1.61696
0.0075,0.385,0.00145834,0.428187,0.686804,0.591155,1.54085
0.0075,0.395,0.00134584,0.473209,0.659056,0.558031,1.46887
0.0075,0.405,0.00123215,0.518506,0.632123,0.526326,1.40079
0.0075,0.415,0.00111999,0.564104,0.605749,0.495978,1.33632
0.0075,0.425,0.00100467,0.610023,0.580281,0.466946,1.27533
0.0075,0.435,0.000886159,0.656313,0.555472,0.439174,1.21757
0.0075,0.445,0.000768423,0.703015,0.530984,0.412597,1.16271
0.0075,0.455,0.000646556,0.750141,0.507443,0.387185,1.11073
0.0075,0.465,0.000515021,0.79764,0.48484,0.362943,1.06159
0.0075,0.475,0.000368601,0.845046,0.462735,0.340055,1.01536
0.0075,0.485,0.000204431,0.890608,0.441855,0.319243,0.973344
0.0075,0.495,3.49283e-05,0.929004,0.425253,0.302556,0.939896
0.0075,0.505,-0.000149076,0.948263,0.41732,0.294529,0.92395
0.0075,0.515,-0.000121816,0.926807,0.426481,0.303587,0.942136
