Time: 0.138670
X,Y,UX,UY,Rho,P,E
0.0025,0.005,0,0,1,1,2.5
0.0025,0.015,0,0,1,1,2.5
0.0025,0.025,0,0,1,1,2.5
0.0025,0.035,0,0,1,1,2.5
0.0025,0.045,0,0,1,1,2.5
0.0025,0.055,0,0,1,1,2.5
0.0025,0.065,0,0,1,1,2.5
0.0025,0.075,0,0,1,1,2.5
0.0025,0.085,0,0,1,1,2.5
0.0025,0.095,0,8.73856e-17,1,1,2.5
0.0025,0.105,0,6.99051e-16,1,1,2.5
0.0025,0.115,8.73831e-17,6.11649e-15,1,1,2.5
0.0025,0.125,1.13598e-15,4.74022e-14,1,1,2.5
0.0025,0.135,7.64547e-15,3.41598e-13,1,1,2.5
0.0025,0.145,5.31682e-14,2.32244e-12,1,1,2.5
0.0025,0.155,3.50067e-13,1.48798e-11,1,1,2.5
0.0025,0.165,2.16355e-12,8.97679e-11,1,1,2.5
0.0025,0.175,1.25611e-11,5.09753e-10,1,1,2.5
0.0025,0.185,6.8495e-11,2.72305e-09,1,1,2.5
0.0025,0.195,3.50469e-10,1.36735e-08,1,1,2.5
0.0025,0.205,1.68093e-09,6.44797e-08,1,1,2.5
0.0025,0.215,7.54744e-09,2.85229e-07,1,1,2.5
0.0025,0.225,3.16752e-08,1.18193e-06,0.999999,0.999999,2.5
0.0025,0.235,1.24017e-07,4.58046e-06,0.999996,0.999995,2.49999
0.0025,0.245,4.5194e-07,1.65688e-05,0.999986,0.99998,2.49995
0.0025,0.255,1.52863e-06,5.58115e-05,0.999953,0.999934,2.49984
0.0025,0.265,4.78262e-06,0.000174589,0.999853,0.999794,2.49949
0.0025,0.275,1.37844e-05,0.000505585,0.999575,0.999405,2.49851
0.0025,0.285,3.64209e-05,0.00135062,0.998864,0.99841,2.49603
0.0025,0.295,8.77328e-05,0.00331656,0.997211,0.996099,2.49025
0.0025,0.305,0.000191561,0.00746342,0.993731,0.991237,2.47812
0.0025,0.315,0.000377127,0.0153649,0.987121,0.982025,2.45518
0.0025,0.325,0.000667095,0.028951,0.975825,0.966347,2.41628
0.0025,0.335,0.00105987,0.0500934,0.958434,0.942357,2.35709
0.0025,0.345,0.00151818,0.0801045,0.934147,0.909152,2.27588
0.0025,0.355,0.00197962,0.119507,0.902979,0.86705,2.17408
0.0025,0.365,0.00238483,0.168447,0.865407,0.817078,2.05498
0.0025,0.375,0.00248721,0.223726,0.824669,0.763765,1.93005
0.0025,0.385,0.00234434,0.279588,0.784961,0.712746,1.81255
0.0025,0.395,0.00215901,0.33573,0.746582,0.66448,1.70328
0.0025,0.405,0.0019741,0.392203,0.709518,0.618791,1.60155
0.0025,0.415,0.00179555,0.449124,0.673646,0.575505,1.50671
0.0025,0.425,0.00162119,0.506557,0.639032,0.534468,1.41816
0.0025,0.435,0.00143734,0.564658,0.605256,0.4956,1.33549
0.0025,0.445,0.00125567,0.623366,0.572904,0.458754,1.2582
0.0025,0.455,0.00106257,0.682812,0.54162,0.423872,1.18594
0.0025,0.465,0.000863797,0.74309,0.510548,0.390877,1.11815
0.0025,0.475,0.000656499,0.803872,0.481266,0.359832,1.05508
0.0025,0.485,0.000416406,0.864021,0.454226,0.331246,0.997663
0.0025,0.495,0.000181024,0.918754,0.429974,0.306924,0.948783
0.0025,0.505,-4.98597e-05,0.954436,0.414325,0.292009,0.918737
0.0025,0.515,-5.92963e-05,0.926533,0.425948,0.303737,0.942173
0.0025,0.525,-2.20159e-05,0.928822,0.424971,0.302763,0.940221
0.0025,0.535,-2.47308e-05,0.929155,0.425039,0.302675,0.940162
0.0025,0.545,-2.92754e-05,0.929433,0.425072,0.302631,0.940177
0.0025,0.555,-2.07882e-05,0.929615,0.42483,0.302573,0.939998
0.0025,0.565,-2.246e-06,0.9295,0.424076,0.302617,0.939737
0.0025,0.575,2.79652e-05,0.929098,0.422302,0.302738,0.939114
0.0025,0.585,4.61454e-05,0.928589,0.41884,0.302882,0.937782
0.0025,0.595,5.37134e-05,0.928124,0.412653,0.303017,0.935276
0.0025,0.605,5.28334e-05,0.927842,0.401991,0.303123,0.930843
0.0025,0.615,2.70195e-05,0.9279,0.384333,0.30319,0.923431
0.0025,0.625,-8.01844e-05,0.928397,0.357035,0.303276,0.912057
0.0025,0.635,-0.000409641,0.929913,0.319489,0.303386,0.896603
0.0025,0.645,-0.000573389,0.931717,0.288397,0.303263,0.883335
0.0025,0.655,-0.000504943,0.933155,0.271929,0.302986,0.875859
0.0025,0.665,-0.000370296,0.935135,0.265236,0.302973,0.873405
0.0025,0.675,-0.000344461,0.937124,0.263521,0.303247,0.873831
0.0025,0.685,-0.000201575,0.939097,0.263407,0.303519,0.874947
0.0025,0.695,-0.000174478,0.94225,0.26432,0.304195,0.877823
0.0025,0.705,-0.000295693,0.944997,0.265438,0.304809,0.880544
0.0025,0.715,-0.000683431,0.944973,0.265523,0.304513,0.879835
0.0025,0.725,-0.0028948,0.933771,0.263053,0.300313,0.865465
0.0025,0.735,-0.0123123,0.858168,0.246923,0.27487,0.778116
0.0025,0.745,-0.0125187,0.527138,0.190582,0.189272,0.499674
0.0025,0.755,-0.00186476,0.118152,0.138477,0.116293,0.291699
0.0025,0.765,-0.000182361,0.0134808,0.126573,0.101778,0.254456
0.0025,0.775,-1.84793e-05,0.00133069,0.125156,0.100175,0.250437
0.0025,0.785,-1.87197e-06,0.000129995,0.125015,0.100017,0.250043
0.0025,0.795,-1.89128e-07,1.27592e-05,0.125001,0.100002,0.250004
0.0025,0.805,-1.90948e-08,1.2575e-06,0.125,0.1,0.25
0.0025,0.815,-1.92196e-09,1.24135e-07,0.125,0.1,0.25
0.0025,0.825,-1.92274e-10,1.22404e-08,0.125,0.1,0.25
0.0025,0.835,-1.90559e-11,1.20179e-09,0.125,0.1,0.25
0.0025,0.845,-1.86381e-12,1.17048e-10,0.125,0.1,0.25
0.0025,0.855,-1.7926e-13,1.12594e-11,0.125,0.1,0.25
0.0025,0.865,-1.69081e-14,1.06468e-12,0.125,0.1,0.25
0.0025,0.875,-1.52916e-15,9.85214e-14,0.125,0.1,0.25
0.0025,0.885,-1.31077e-16,8.91289e-15,0.125,0.1,0.25
0.0025,0.895,-2.02593e-32,6.55379e-16,0.125,0.1,0.25
0.0025,0.905,-7.35056e-65,2.1847e-17,0.125,0.1,0.25
0.0025,0.915,0,0,0.125,0.1,0.25
0.0025,0.925,0,0,0.125,0.1,0.25
0.0025,0.935,0,0,0.125,0.1,0.25
0.0025,0.945,0,0,0.125,0.1,0.25
0.0025,0.955,0,0,0.125,0.1,0.25
0.0025,0.965,0,0,0.125,0.1,0.25
0.0025,0.975,0,0,0.125,0.1,0.25
0.0025,0.985,0,0,0.125,0.1,0.25
0.0025,0.995,0,0,0.125,0.1,0.25
0.0075,0.005,0,0,1,1,2.5
0.0075,0.015,0,0,1,1,2.5
0.0075,0.025,0,0,1,1,2.5
0.0075,0.035,0,0,1,1,2.5
0.0075,0.045,0,0,1,1,2.5
0.0075,0.055,0,0,1,1,2.5
0.0075,0.065,0,0,1,1,2.5
0.0075,0.075,0,0,1,1,2.5
0.0075,0.085,0,0,1,1,2.5
0.0075,0.095,0,8.73856e-17,1,1,2.5
0.0075,0.105,0,7.20904e-16,1,1,2.5
0.0075,0.115,1.74774e-16,6.37865e-15,1,1,2.5
0.0075,0.125,1.0049e-15,4.93463e-14,1,1,2.5
0.0075,0.135,7.29599e-15,3.54901e-13,1,1,2.5
0.0075,0.145,5.17703e-14,2.41031e-12,1,1,2.5
0.0075,0.155,3.40369e-13,1.54204e-11,1,1,2.5
0.0075,0.165,2.1078e-12,9.28968e-11,1,1,2.5
0.0075,0.175,1.22644e-11,5.26742e-10,1,1,2.5
0.0075,0.185,6.6996e-11,2.80951e-09,1,1,2.5
0.0075,0.195,3.433e-10,1.40855e-08,1,1,2.5
0.0075,0.205,1.64843e-09,6.6315e-08,1,1,2.5
0.0075,0.215,7.40765e-09,2.92858e-07,1,1,2.5
0.0075,0.225,3.11052e-08,1.21147e-06,0.999999,0.999999,2.5
0.0075,0.235,1.21816e-07,4.68663e-06,0.999996,0.999994,2.49999
0.0075,0.245,4.43912e-07,1.6922e-05,0.999986,0.99998,2.49995
0.0075,0.255,1.50109e-06,5.68951e-05,0.999952,0.999933,2.49983
0.0075,0.265,4.69436e-06,0.000177637,0.99985,0.999791,2.49948
0.0075,0.275,1.35224e-05,0.000513401,0.999568,0.999395,2.49849
0.0075,0.285,3.57101e-05,0.00136875,0.998848,0.998388,2.49597
0.0075,0.295,8.60016e-05,0.00335434,0.997179,0.996053,2.49014
0.0075,0.305,0.000187853,0.00753349,0.993671,0.991153,2.47791
0.0075,0.315,0.000370309,0.0154798,0.987023,0.98189,2.45484
0.0075,0.325,0.000656659,0.029117,0.975689,0.966158,2.41581
0.0075,0.335,0.00104696,0.0503041,0.958268,0.942128,2.35653
0.0075,0.345,0.0015055,0.0803392,0.933976,0.908919,2.27531
0.0075,0.355,0.00196943,0.119733,0.902835,0.866856,2.17361
0.0075,0.365,0.00236233,0.168602,0.865328,0.816973,2.05473
0.0075,0.375,0.0025173,0.223749,0.824737,0.76385,1.93027
0.0075,0.385,0.00237249,0.279559,0.785076,0.71289,1.8129
0.0075,0.395,0.00217096,0.335709,0.746698,0.664621,1.70363
0.0075,0.405,0.00196969,0.392201,0.709622,0.618913,1.60186
0.0075,0.415,0.00178329,0.449135,0.673739,0.575614,1.50699
0.0075,0.425,0.00160609,0.506574,0.639127,0.534567,1.41842
0.0075,0.435,0.00142209,0.564678,0.605325,0.495689,1.33573
0.0075,0.445,0.00124292,0.623386,0.572998,0.458837,1.25843
0.0075,0.455,0.00105088,0.68283,0.541693,0.423948,1.18615
0.0075,0.465,0.000854608,0.743099,0.510615,0.390948,1.11835
0.0075,0.475,0.000648019,0.803869,0.481331,0.359901,1.05527
0.0075,0.485,0.000407045,0.863998,0.454304,0.331314,0.997852
0.0075,0.495,0.000140246,0.918725,0.430048,0.306984,0.948952
0.0075,0.505,-0.000208692,0.954431,0.414372,0.292046,0.918848
0.0075,0.515,-0.000173079,0.92666,0.425945,0.303725,0.942191
0.0075,0.525,-6.95149e-05,0.928959,0.424968,0.30275,0.940241
0.0075,0.535,-7.72065e-05,0.929271,0.42505,0.30267,0.9402
0.0075,0.545,-7.80549e-05,0.929565,0.425088,0.302624,0.940218
0.0075,0.555,-6.16756e-05,0.929764,0.424853,0.302566,0.940048
0.0075,0.565,-7.9066e-06,0.929673,0.424115,0.302613,0.939813
0.0075,0.575,7.47019e-05,0.92931,0.422355,0.302739,0.939223
0.0075,0.585,0.000126707,0.92885,0.418903,0.302882,0.937912
0.0075,0.595,0.000142708,0.928443,0.412724,0.303018,0.935431
