Time,X,Rho,P,U
0.000042,0.003919,7850.000000,100000.000000,81.649658
0.000042,0.004485,59782.489870,154274057.151338,81.649658
0.000042,0.004903,11122.119423,97323270.642023,77.016808
0.000042,0.005538,13931.958172,137306706.831336,63.842073
0.000042,0.006142,12188.773655,107987075.464305,84.990744
0.000042,0.006875,9555.007973,74592916.552968,46.603713
0.000042,0.007657,10550.209779,97107490.054703,36.331775
0.000042,0.008194,23833.979805,321419889.884238,105.491756
0.000042,0.008694,11698.290889,86237363.874026,131.990156
0.000042,0.009515,8084.309754,4515972.970479,16.883575
0.000042,0.010500,7856.793146,100000.000000,0.737875
0.000042,0.011500,7850.005265,100000.000000,0.000717
0.000042,0.012500,7850.000003,100000.000000,0.000001
0.000042,0.013500,7850.000000,100000.000000,0.000000
0.000042,0.014500,7850.000000,100000.000000,0.000000
0.000042,0.015500,7850.000000,100000.000000,0.000000
0.000042,0.016500,7850.000000,100000.000000,0.000000
0.000042,0.017500,7850.000000,100000.000000,0.000000
0.000042,0.018500,7850.000000,100000.000000,0.000000
0.000042,0.019500,7850.000000,100000.000000,0.000000
0.000042,0.020500,7850.000000,100000.000000,0.000000
0.000042,0.021500,7850.000000,100000.000000,0.000000
0.000042,0.022500,7850.000000,100000.000000,0.000000
0.000042,0.023500,7850.000000,100000.000000,0.000000
0.000042,0.024500,7850.000000,100000.000000,0.000000
0.000042,0.025500,7850.000000,100000.000000,0.000000
0.000042,0.026500,7850.000000,100000.000000,0.000000
0.000042,0.027500,7850.000000,100000.000000,0.000000
0.000042,0.028500,7850.000000,100000.000000,0.000000
0.000042,0.029500,7850.000000,100000.000000,0.000000
0.000042,0.030500,7850.000000,100000.000000,0.000000
0.000042,0.031500,7850.000000,100000.000000,0.000000
0.000042,0.032500,7850.000000,100000.000000,0.000000
0.000042,0.033500,7850.000000,100000.000000,0.000000
0.000042,0.034500,7850.000000,100000.000000,0.000000
0.000042,0.035500,7850.000000,100000.000000,0.000000
0.000042,0.036500,7850.000000,100000.000000,0.000000
0.000042,0.037500,7850.000000,100000.000000,0.000000
0.000042,0.038500,7850.000000,100000.000000,0.000000
0.000042,0.039500,7850.000000,100000.000000,0.000000
0.000042,0.040500,7850.000000,100000.000000,0.000000
0.000042,0.041500,7850.000000,100000.000000,0.000000
0.000042,0.042500,7850.000000,100000.000000,0.000000
0.000042,0.043500,7850.000000,100000.000000,0.000000
0.000042,0.044500,7850.000000,100000.000000,0.000000
0.000042,0.045500,7850.000000,100000.000000,0.000000
0.000042,0.046500,7850.000000,100000.000000,0.000000
0.000042,0.047500,7850.000000,100000.000000,0.000000
0.000042,0.048500,7850.000000,100000.000000,0.000000
0.000042,0.049500,7850.000000,100000.000000,0.000000
0.000042,0.050500,7850.000000,100000.000000,0.000000
0.000042,0.051500,7850.000000,100000.000000,0.000000
0.000042,0.052500,7850.000000,100000.000000,0.000000
0.000042,0.053500,7850.000000,100000.000000,0.000000
0.000042,0.054500,7850.000000,100000.000000,0.000000
0.000042,0.055500,7850.000000,100000.000000,0.000000
0.000042,0.056500,7850.000000,100000.000000,0.000000
0.000042,0.057500,7850.000000,100000.000000,0.000000
0.000042,0.058500,7850.000000,100000.000000,0.000000
0.000042,0.059500,7850.000000,100000.000000,0.000000
0.000042,0.060500,7850.000000,100000.000000,0.000000
0.000042,0.061500,7850.000000,100000.000000,0.000000
0.000042,0.062500,7850.000000,100000.000000,0.000000
0.000042,0.063500,7850.000000,100000.000000,0.000000
0.000042,0.064500,7850.000000,100000.000000,0.000000
0.000042,0.065500,7850.000000,100000.000000,0.000000
0.000042,0.066500,7850.000000,100000.000000,0.000000
0.000042,0.067500,7850.000000,100000.000000,0.000000
0.000042,0.068500,7850.000000,100000.000000,0.000000
0.000042,0.069500,7850.000000,100000.000000,0.000000
0.000042,0.070500,7850.000000,100000.000000,0.000000
0.000042,0.071500,7850.000000,100000.000000,0.000000
0.000042,0.072500,7850.000000,100000.000000,0.000000
0.000042,0.073500,7850.000000,100000.000000,0.000000
0.000042,0.074500,7850.000000,100000.000000,0.000000
0.000042,0.075500,7850.000000,100000.000000,0.000000
0.000042,0.076500,7850.000000,100000.000000,0.000000
0.000042,0.077500,7850.000000,100000.000000,0.000000
0.000042,0.078500,7850.000000,100000.000000,0.000000
0.000042,0.079500,7850.000000,100000.000000,0.000000
0.000042,0.080500,7850.000000,100000.000000,0.000000
0.000042,0.081500,7850.000000,100000.000000,0.000000
