Time,X,Rho,P,U
0.000008,0.006857,44.000000,100000.000000,816.496581
0.000008,-0.004364,-1.877053,8093426.546568,816.496581
0.000008,-0.004398,1.882541,100000.000000,-15955.674555
0.000008,0.007843,39.644021,100000.000000,-259.235065
0.000008,0.008859,47.762919,33769853.391480,-160.064738
0.000008,0.009691,59.191765,55021262.701664,242.694951
0.000008,0.010278,102.197714,204977139.137975,1119.796463
0.000008,0.010685,114.739983,233872097.010581,1973.275867
0.000008,0.011176,73.522696,63048761.127277,1601.906160
0.000008,0.011886,53.606741,41559457.961555,-58.205165
0.000008,0.012530,94.069001,87490753.307142,615.910637
0.000008,0.013008,89.945046,94228638.161720,898.869396
0.000008,0.013516,83.706229,66303225.260795,778.206935
0.000008,0.014234,48.271923,5507426.726440,164.892804
0.000008,0.015193,43.713844,100000.000000,-277.573604
0.000008,0.016217,42.238627,100000.000000,-355.021305
0.000008,0.017259,42.233894,100000.000000,-412.514448
0.000008,0.018314,41.231503,100000.000000,-500.560444
0.000008,0.019390,40.566843,100000.000000,-589.519011
0.000008,0.020484,39.864526,100000.000000,-698.708411
0.000008,0.021400,60.338962,331713723.712745,-647.532364
0.000008,0.021894,169.820825,1357607217.854347,6458.714279
0.000008,0.022512,45.076253,2166866.380933,755.479592
0.000008,0.023500,44.000676,100000.000000,0.807868
0.000008,0.024500,44.000000,100000.000000,0.000009
0.000008,0.025500,44.000000,100000.000000,0.000000
0.000008,0.026500,44.000000,100000.000000,0.000000
0.000008,0.027500,44.000000,100000.000000,0.000000
0.000008,0.028500,44.000000,100000.000000,0.000000
0.000008,0.029500,44.000000,100000.000000,0.000000
0.000008,0.030500,44.000000,100000.000000,0.000000
0.000008,0.031500,44.000000,100000.000000,0.000000
0.000008,0.032500,44.000000,100000.000000,0.000000
0.000008,0.033500,44.000000,100000.000000,0.000000
0.000008,0.034500,44.000000,100000.000000,0.000000
0.000008,0.035500,44.000000,100000.000000,0.000000
0.000008,0.036500,44.000000,100000.000000,0.000000
0.000008,0.037500,44.000000,100000.000000,0.000000
0.000008,0.038500,44.000000,100000.000000,0.000000
0.000008,0.039500,44.000000,100000.000000,0.000000
0.000008,0.040500,44.000000,100000.000000,0.000000
0.000008,0.041500,44.000000,100000.000000,0.000000
0.000008,0.042500,44.000000,100000.000000,0.000000
0.000008,0.043500,44.000000,100000.000000,0.000000
0.000008,0.044500,44.000000,100000.000000,0.000000
0.000008,0.045500,44.000000,100000.000000,0.000000
0.000008,0.046500,44.000000,100000.000000,0.000000
0.000008,0.047500,44.000000,100000.000000,0.000000
0.000008,0.048500,44.000000,100000.000000,0.000000
0.000008,0.049500,44.000000,100000.000000,0.000000
0.000008,0.050500,44.000000,100000.000000,0.000000
0.000008,0.051500,44.000000,100000.000000,0.000000
0.000008,0.052500,44.000000,100000.000000,0.000000
0.000008,0.053500,44.000000,100000.000000,0.000000
0.000008,0.054500,44.000000,100000.000000,0.000000
0.000008,0.055500,44.000000,100000.000000,0.000000
0.000008,0.056500,44.000000,100000.000000,0.000000
0.000008,0.057500,44.000000,100000.000000,0.000000
0.000008,0.058500,44.000000,100000.000000,0.000000
0.000008,0.059500,44.000000,100000.000000,0.000000
0.000008,0.060500,44.000000,100000.000000,0.000000
0.000008,0.061500,44.000000,100000.000000,0.000000
0.000008,0.062500,44.000000,100000.000000,0.000000
0.000008,0.063500,44.000000,100000.000000,0.000000
0.000008,0.064500,44.000000,100000.000000,0.000000
0.000008,0.065500,44.000000,100000.000000,0.000000
0.000008,0.066500,44.000000,100000.000000,0.000000
0.000008,0.067500,44.000000,100000.000000,0.000000
0.000008,0.068500,44.000000,100000.000000,0.000000
0.000008,0.069500,44.000000,100000.000000,0.000000
0.000008,0.070500,44.000000,100000.000000,0.000000
0.000008,0.071500,44.000000,100000.000000,0.000000
0.000008,0.072500,44.000000,100000.000000,0.000000
0.000008,0.073500,44.000000,100000.000000,0.000000
0.000008,0.074500,44.000000,100000.000000,0.000000
0.000008,0.075500,44.000000,100000.000000,0.000000
0.000008,0.076500,44.000000,100000.000000,0.000000
0.000008,0.077500,44.000000,100000.000000,0.000000
0.000008,0.078500,44.000000,100000.000000,0.000000
0.000008,0.079500,44.000000,100000.000000,0.000000
0.000008,0.080500,44.000000,100000.000000,0.000000
0.000008,0.081500,44.000000,100000.000000,0.000000
0.000008,0.082500,44.000000,100000.000000,0.000000
0.000008,0.083500,44.000000,100000.000000,0.000000
0.000008,0.084500,44.000000,100000.000000,0.000000
0.000008,0.085500,44.000000,100000.000000,0.000000
0.000008,0.086500,44.000000,100000.000000,0.000000
0.000008,0.087500,44.000000,100000.000000,0.000000
0.000008,0.088500,44.000000,100000.000000,0.000000
0.000008,0.089500,44.000000,100000.000000,0.000000
0.000008,0.090500,44.000000,100000.000000,0.000000
0.000008,0.091500,44.000000,100000.000000,0.000000
0.000008,0.092500,44.000000,100000.000000,0.000000
0.000008,0.093500,44.000000,100000.000000,0.000000
