Time,X,Rho,P,U
0.001900,0.049533,7850.000000,100000.000000,25.819889
0.001900,0.100447,142032.244100,100000.000000,25.819889
0.001900,0.126023,8111.526334,100000.000000,3.004801
0.001900,0.175122,7879.818199,57252.037648,0.292462
0.001900,0.225015,7854.029031,7735.745967,0.070538
0.001900,0.275001,7850.255223,490.028449,0.006331
0.001900,0.325000,7850.009858,18.927665,0.000310
0.001900,0.375000,7850.000265,0.508987,0.000010
0.001900,0.425000,7850.000005,0.010276,0.000000
0.001900,0.475000,7850.000000,0.000165,0.000000
0.001900,0.525000,7850.000000,-0.000000,0.000000
0.001900,0.575000,7850.000000,-0.000000,0.000000
0.001900,0.625000,7850.000000,0.000000,-0.000000
0.001900,0.675000,7850.000000,-0.000000,0.000000
0.001900,0.725000,7850.000000,0.000000,-0.000000
0.001900,0.775000,7850.000000,-0.000000,0.000000
0.001900,0.825000,7850.000000,-0.000000,0.000000
0.001900,0.875000,7850.000000,0.000000,-0.000000
0.001900,0.925000,7850.000000,-0.000000,0.000000
0.001900,0.975000,7850.000000,0.000000,-0.000000
0.001900,1.025000,7850.000000,-0.000000,0.000000
0.001900,1.075000,7850.000000,-0.000000,0.000000
0.001900,1.125000,7850.000000,-0.000000,-0.000000
0.001900,1.175000,7850.000000,-0.000000,-0.000000
0.001900,1.225000,7850.000000,0.000000,-0.000000
0.001900,1.275000,7850.000000,-0.000000,0.000000
0.001900,1.325000,7850.000000,-0.000000,0.000000
0.001900,1.375000,7850.000000,-0.000000,0.000000
0.001900,1.425000,7850.000000,-0.000000,-0.000000
0.001900,1.475000,7850.000000,0.000000,-0.000000
0.001900,1.525000,7850.000000,-0.000000,0.000000
0.001900,1.575000,7850.000000,-0.000000,0.000000
0.001900,1.625000,7850.000000,-0.000000,0.000000
0.001900,1.675000,7850.000000,-0.000000,-0.000000
0.001900,1.725000,7850.000000,0.000000,-0.000000
0.001900,1.775000,7850.000000,-0.000000,0.000000
0.001900,1.825000,7850.000000,-0.000000,0.000000
0.001900,1.875000,7850.000000,-0.000000,0.000000
0.001900,1.925000,7850.000000,-0.000000,-0.000000
0.001900,1.975000,7850.000000,0.000000,-0.000000
0.001900,2.025000,7850.000000,-0.000000,0.000000
0.001900,2.075000,7850.000000,0.000000,-0.000000
0.001900,2.125000,7850.000000,0.000000,0.000000
0.001900,2.175000,7850.000000,-0.000000,0.000000
0.001900,2.225000,7850.000000,0.000000,-0.000000
0.001900,2.275000,7850.000000,-0.000000,0.000000
0.001900,2.325000,7850.000000,0.000000,-0.000000
0.001900,2.375000,7850.000000,-0.000000,0.000000
0.001900,2.425000,7850.000000,0.000000,-0.000000
0.001900,2.475000,7850.000000,0.000000,0.000000
0.001900,2.525000,7850.000000,-0.000000,0.000000
0.001900,2.575000,7850.000000,0.000000,-0.000000
0.001900,2.625000,7850.000000,-0.000000,0.000000
0.001900,2.675000,7850.000000,0.000000,-0.000000
0.001900,2.725000,7850.000000,0.000000,0.000000
0.001900,2.775000,7850.000000,-0.000000,0.000000
0.001900,2.825000,7850.000000,0.000000,-0.000000
0.001900,2.875000,7850.000000,-0.000000,0.000000
0.001900,2.925000,7850.000000,0.000000,-0.000000
0.001900,2.975000,7850.000000,0.000000,0.000000
0.001900,3.025000,7850.000000,-0.000000,0.000000
0.001900,3.075000,7850.000000,0.000000,-0.000000
0.001900,3.125000,7850.000000,-0.000000,0.000000
0.001900,3.175000,7850.000000,0.000000,-0.000000
0.001900,3.225000,7850.000000,0.000000,0.000000
0.001900,3.275000,7850.000000,-0.000000,0.000000
0.001900,3.325000,7850.000000,0.000000,-0.000000
0.001900,3.375000,7850.000000,-0.000000,0.000000
0.001900,3.425000,7850.000000,0.000000,-0.000000
0.001900,3.475000,7850.000000,0.000000,0.000000
0.001900,3.525000,7850.000000,-0.000000,0.000000
0.001900,3.575000,7850.000000,0.000000,-0.000000
0.001900,3.625000,7850.000000,-0.000000,0.000000
0.001900,3.675000,7850.000000,0.000000,-0.000000
0.001900,3.725000,7850.000000,0.000000,0.000000
0.001900,3.775000,7850.000000,-0.000000,0.000000
0.001900,3.825000,7850.000000,0.000000,-0.000000
0.001900,3.875000,7850.000000,-0.000000,0.000000
0.001900,3.925000,7850.000000,0.000000,-0.000000
0.001900,3.975000,7850.000000,0.000000,0.000000
0.001900,4.025000,7850.000000,0.000000,0.000000
0.001900,4.075000,7850.000000,-0.000000,0.000000
0.001900,4.125000,7850.000000,0.000000,-0.000000
0.001900,4.175000,7850.000000,0.000000,0.000000
0.001900,4.225000,7850.000000,0.000000,0.000000
0.001900,4.275000,7850.000000,0.000000,0.000000
0.001900,4.325000,7850.000000,-0.000000,0.000000
0.001900,4.375000,7850.000000,0.000000,-0.000000
0.001900,4.425000,7850.000000,0.000000,0.000000
0.001900,4.475000,7850.000000,0.000000,0.000000
0.001900,4.525000,7850.000000,0.000000,0.000000
0.001900,4.575000,7850.000000,-0.000000,0.000000
0.001900,4.625000,7850.000000,0.000000,-0.000000
0.001900,4.675000,7850.000000,0.000000,0.000000
0.001900,4.725000,7850.000000,0.000000,0.000000
0.001900,4.775000,7850.000000,-0.000000,0.000000
0.001900,4.825000,7850.000000,0.000000,-0.000000
0.001900,4.875000,7850.000000,0.000000,0.000000
0.001900,4.925000,7850.000000,0.000000,0.000000
0.001900,4.975000,7850.000000,0.000000,0.000000
0.001900,5.025000,7850.000000,-0.000000,0.000000
0.001900,5.075000,7850.000000,0.000000,-0.000000
0.001900,5.125000,7850.000000,0.000000,0.000000
0.001900,5.175000,7850.000000,0.000000,0.000000
0.001900,5.225000,7850.000000,0.000000,0.000000
0.001900,5.275000,7850.000000,-0.000000,0.000000
0.001900,5.325000,7850.000000,0.000000,-0.000000
0.001900,5.375000,7850.000000,0.000000,0.000000
0.001900,5.425000,7850.000000,0.000000,0.000000
0.001900,5.475000,7850.000000,0.000000,0.000000
0.001900,5.525000,7850.000000,-0.000000,0.000000
0.001900,5.575000,7850.000000,0.000000,-0.000000
0.001900,5.625000,7850.000000,0.000000,0.000000
0.001900,5.675000,7850.000000,0.000000,0.000000
0.001900,5.725000,7850.000000,0.000000,0.000000
0.001900,5.775000,7850.000000,-0.000000,0.000000
0.001900,5.825000,7850.000000,0.000000,-0.000000
0.001900,5.875000,7850.000000,0.000000,0.000000
0.001900,5.925000,7850.000000,0.000000,0.000000
0.001900,5.975000,7850.000000,0.000000,0.000000
0.001900,6.025000,7850.000000,-0.000000,0.000000
0.001900,6.075000,7850.000000,0.000000,-0.000000
0.001900,6.125000,7850.000000,0.000000,0.000000
0.001900,6.175000,7850.000000,0.000000,0.000000
0.001900,6.225000,7850.000000,0.000000,0.000000
0.001900,6.275000,7850.000000,-0.000000,0.000000
0.001900,6.325000,7850.000000,0.000000,-0.000000
0.001900,6.375000,7850.000000,0.000000,0.000000
0.001900,6.425000,7850.000000,0.000000,0.000000
0.001900,6.475000,7850.000000,0.000000,0.000000
0.001900,6.525000,7850.000000,-0.000000,0.000000
0.001900,6.575000,7850.000000,0.000000,-0.000000
0.001900,6.625000,7850.000000,0.000000,0.000000
0.001900,6.675000,7850.000000,0.000000,0.000000
0.001900,6.725000,7850.000000,0.000000,0.000000
0.001900,6.775000,7850.000000,-0.000000,0.000000
0.001900,6.825000,7850.000000,0.000000,-0.000000
0.001900,6.875000,7850.000000,0.000000,0.000000
0.001900,6.925000,7850.000000,0.000000,0.000000
0.001900,6.975000,7850.000000,0.000000,0.000000
0.001900,7.025000,7850.000000,-0.000000,0.000000
0.001900,7.075000,7850.000000,0.000000,-0.000000
0.001900,7.125000,7850.000000,0.000000,0.000000
0.001900,7.175000,7850.000000,0.000000,0.000000
0.001900,7.225000,7850.000000,0.000000,0.000000
0.001900,7.275000,7850.000000,-0.000000,0.000000
0.001900,7.325000,7850.000000,0.000000,-0.000000
0.001900,7.375000,7850.000000,0.000000,0.000000
0.001900,7.425000,7850.000000,0.000000,0.000000
0.001900,7.475000,7850.000000,0.000000,0.000000
0.001900,7.525000,7850.000000,-0.000000,0.000000
0.001900,7.575000,7850.000000,0.000000,-0.000000
0.001900,7.625000,7850.000000,0.000000,0.000000
0.001900,7.675000,7850.000000,0.000000,0.000000
0.001900,7.725000,7850.000000,0.000000,0.000000
0.001900,7.775000,7850.000000,-0.000000,0.000000
0.001900,7.825000,7850.000000,0.000000,-0.000000
0.001900,7.875000,7850.000000,0.000000,0.000000
0.001900,7.925000,7850.000000,0.000000,0.000000
0.001900,7.975000,7850.000000,0.000000,0.000000
0.001900,8.025000,7850.000000,-0.000000,0.000000
0.001900,8.075000,7850.000000,0.000000,-0.000000
0.001900,8.125000,7850.000000,-0.000000,0.000000
0.001900,8.175000,7850.000000,-0.000000,0.000000
0.001900,8.225000,7850.000000,0.000000,-0.000000
0.001900,8.275000,7850.000000,-0.000000,0.000000
0.001900,8.325000,7850.000000,0.000000,-0.000000
0.001900,8.375000,7850.000000,-0.000000,0.000000
0.001900,8.425000,7850.000000,-0.000000,0.000000
0.001900,8.475000,7850.000000,0.000000,-0.000000
0.001900,8.525000,7850.000000,-0.000000,0.000000
0.001900,8.575000,7850.000000,0.000000,-0.000000
0.001900,8.625000,7850.000000,-0.000000,0.000000
0.001900,8.675000,7850.000000,-0.000000,0.000000
0.001900,8.725000,7850.000000,0.000000,-0.000000
0.001900,8.775000,7850.000000,-0.000000,0.000000
0.001900,8.825000,7850.000000,0.000000,-0.000000
0.001900,8.875000,7850.000000,-0.000000,0.000000
0.001900,8.925000,7850.000000,-0.000000,0.000000
0.001900,8.975000,7850.000000,0.000000,-0.000000
0.001900,9.025000,7850.000000,-0.000000,0.000000
0.001900,9.075000,7850.000000,0.000000,-0.000000
0.001900,9.125000,7850.000000,-0.000000,0.000000
0.001900,9.175000,7850.000000,-0.000000,0.000000
0.001900,9.225000,7850.000000,0.000000,-0.000000
0.001900,9.275000,7850.000000,-0.000000,0.000000
0.001900,9.325000,7850.000000,0.000000,-0.000000
0.001900,9.375000,7850.000000,-0.000000,0.000000
0.001900,9.425000,7850.000000,-0.000000,0.000000
0.001900,9.475000,7850.000000,0.000000,-0.000000
0.001900,9.525000,7850.000000,-0.000000,0.000000
0.001900,9.575000,7850.000000,-0.000000,0.000000
0.001900,9.625000,7850.000000,0.000000,-0.000000
0.001900,9.675000,7850.000000,-0.000000,0.000000
0.001900,9.725000,7850.000000,0.000000,-0.000000
0.001900,9.775000,7850.000000,-0.000000,0.000000
0.001900,9.825000,7850.000000,-0.000000,0.000000
0.001900,9.875000,7850.000000,0.000000,-0.000000
0.001900,9.925000,7850.000000,-0.000000,0.000000
0.001900,9.975000,7850.000000,0.000000,-0.000000
0.001900,10.025000,7850.000000,-0.000000,0.000000
0.001900,10.075000,7850.000000,-0.000000,0.000000
0.001900,10.125000,7850.000000,0.000000,-0.000000
0.001900,10.175000,7850.000000,-0.000000,0.000000
0.001900,10.225000,7850.000000,0.000000,-0.000000
0.001900,10.275000,7850.000000,-0.000000,0.000000
0.001900,10.325000,7850.000000,-0.000000,0.000000
0.001900,10.375000,7850.000000,0.000000,-0.000000
0.001900,10.425000,7850.000000,-0.000000,0.000000
0.001900,10.475000,7850.000000,0.000000,-0.000000
0.001900,10.525000,7850.000000,-0.000000,0.000000
0.001900,10.575000,7850.000000,-0.000000,0.000000
0.001900,10.625000,7850.000000,0.000000,-0.000000
0.001900,10.675000,7850.000000,-0.000000,0.000000
0.001900,10.725000,7850.000000,0.000000,-0.000000
0.001900,10.775000,7850.000000,-0.000000,0.000000
0.001900,10.825000,7850.000000,-0.000000,0.000000
0.001900,10.875000,7850.000000,0.000000,-0.000000
0.001900,10.925000,7850.000000,-0.000000,0.000000
0.001900,10.975000,7850.000000,0.000000,-0.000000
0.001900,11.025000,7850.000000,-0.000000,0.000000
0.001900,11.075000,7850.000000,-0.000000,0.000000
0.001900,11.125000,7850.000000,0.000000,-0.000000
0.001900,11.175000,7850.000000,-0.000000,0.000000
0.001900,11.225000,7850.000000,0.000000,-0.000000
0.001900,11.275000,7850.000000,-0.000000,0.000000
0.001900,11.325000,7850.000000,-0.000000,0.000000
0.001900,11.375000,7850.000000,0.000000,-0.000000
0.001900,11.425000,7850.000000,-0.000000,0.000000
0.001900,11.475000,7850.000000,0.000000,-0.000000
0.001900,11.525000,7850.000000,-0.000000,0.000000
0.001900,11.575000,7850.000000,-0.000000,0.000000
0.001900,11.625000,7850.000000,0.000000,-0.000000
0.001900,11.675000,7850.000000,-0.000000,0.000000
0.001900,11.725000,7850.000000,0.000000,-0.000000
0.001900,11.775000,7850.000000,-0.000000,0.000000
0.001900,11.825000,7850.000000,-0.000000,0.000000
0.001900,11.875000,7850.000000,0.000000,-0.000000
0.001900,11.925000,7850.000000,-0.000000,0.000000
0.001900,11.975000,7850.000000,0.000000,-0.000000
0.001900,12.025000,7850.000000,-0.000000,0.000000
0.001900,12.075000,7850.000000,-0.000000,0.000000
0.001900,12.125000,7850.000000,0.000000,-0.000000
0.001900,12.175000,7850.000000,-0.000000,0.000000
