Time,X,Rho,P,U,W
0.000223,31.547932,42.252554,33377019.251897,-101.462392,0.000000
0.000223,31.652068,42.252475,33376939.196697,0.000169,0.000000
0.000223,31.763636,36.974866,27799038.795847,101.478933,0.000000
0.000223,31.850081,81.646969,75577804.638449,-50.472844,0.000000
0.000223,31.938703,35.669793,26389082.781461,57.651344,0.000000
0.000223,32.069205,31.964905,22713237.105414,17.956279,0.000000
0.000223,32.169256,70.455155,55846449.358791,350.026443,0.098826
0.000223,32.232437,68.846351,52050001.776763,21.381724,0.133850
0.000223,32.342786,28.063349,18830603.405325,-302.566432,0.000000
0.000223,32.450000,76.337035,68981216.038566,-89.143775,0.000000
0.000223,32.557236,28.055384,18824786.432151,89.155580,0.000000
0.000223,32.667826,68.378399,50925338.513049,305.838951,0.144347
0.000223,32.732174,68.378615,50925814.176647,0.000455,0.144342
0.000223,32.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,32.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,33.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,33.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,33.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,33.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,33.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,33.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,33.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,33.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,33.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,33.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,34.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,34.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,34.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,34.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,34.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,34.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,34.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,34.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,34.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,34.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,35.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,35.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,35.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,35.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,35.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,35.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,35.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,35.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,35.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,35.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,36.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,36.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,36.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,36.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,36.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,36.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,36.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,36.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,36.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,36.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,37.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,37.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,37.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,37.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,37.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,37.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,37.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,37.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,37.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,37.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,38.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,38.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,38.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,38.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,38.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,38.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,38.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,38.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,38.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,38.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,39.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,39.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,39.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,39.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,39.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,39.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,39.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,39.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,39.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,39.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,40.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,40.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,40.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,40.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,40.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,40.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,40.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,40.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,40.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,40.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,41.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,41.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,41.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,41.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,41.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,41.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,41.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,41.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,41.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,41.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,42.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,42.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,42.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,42.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,42.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,42.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,42.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,42.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,42.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,42.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,43.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,43.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,43.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,43.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,43.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,43.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,43.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,43.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,43.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,43.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,44.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,44.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,44.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,44.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,44.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,44.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,44.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,44.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,44.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,44.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,45.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,45.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,45.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,45.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,45.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,45.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,45.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,45.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,45.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,45.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,46.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,46.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,46.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,46.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,46.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,46.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,46.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,46.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,46.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,46.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,47.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,47.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,47.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,47.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,47.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,47.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,47.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,47.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,47.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,47.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,48.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,48.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,48.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,48.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,48.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,48.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,48.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,48.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,48.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,48.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,49.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,49.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,49.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,49.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,49.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,49.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,49.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,49.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,49.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,49.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,50.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,50.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,50.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,50.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,50.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,50.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,50.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,50.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,50.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,50.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,51.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,51.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,51.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,51.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,51.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,51.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,51.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,51.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,51.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,51.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,52.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,52.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,52.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,52.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,52.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,52.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,52.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,52.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,52.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,52.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,53.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,53.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,53.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,53.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,53.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,53.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,53.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,53.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,53.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,53.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,54.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,54.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,54.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,54.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,54.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,54.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,54.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,54.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,54.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,54.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,55.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,55.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,55.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,55.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,55.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,55.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,55.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,55.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,55.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,55.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,56.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,56.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,56.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,56.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,56.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,56.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,56.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,56.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,56.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,56.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,57.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,57.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,57.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,57.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,57.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,57.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,57.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,57.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,57.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,57.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,58.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,58.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,58.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,58.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,58.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,58.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,58.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,58.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,58.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,58.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,59.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,59.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,59.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,59.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,59.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,59.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,59.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,59.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,59.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,59.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,60.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,60.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,60.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,60.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,60.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,60.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,60.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,60.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,60.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,60.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,61.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,61.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,61.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,61.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,61.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,61.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,61.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,61.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,61.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,61.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,62.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,62.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,62.232174,68.378615,50925814.176430,0.000455,0.144342
0.000223,62.342764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,62.450000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,62.557236,28.055383,18824786.086376,89.155280,0.000000
0.000223,62.667826,68.378399,50925338.500524,305.838951,0.144347
0.000223,62.732174,68.378615,50925814.176430,0.000455,0.144342
0.000223,62.842764,28.055372,18824775.241186,-305.839330,0.000000
0.000223,62.950000,76.336895,68981059.999242,-89.155355,0.000000
0.000223,63.057236,28.055383,18824786.086376,89.155280,0.000000
0.000223,63.167826,68.378399,50925338.500524,305.838951,0.144347
0.000223,63.232174,68.378615,50925814.176391,0.000455,0.144342
0.000223,63.342764,28.055372,18824775.239557,-305.839330,0.000000
0.000223,63.450000,76.336894,68981058.152069,-89.155352,0.000000
0.000223,63.557236,28.055222,18824680.762815,89.155452,0.000000
0.000223,63.667835,68.362283,50886027.312589,305.925666,0.144711
0.000223,63.732267,68.215870,50537218.159916,1.090155,0.148027
0.000223,63.850000,25.736063,16959635.969105,-298.258979,0.000000
0.000223,63.967742,68.199474,50497379.315704,298.345683,0.148399
0.000223,64.032259,68.197804,50493320.336609,0.011878,0.148437
0.000223,64.150238,25.665080,16922416.072689,-298.225313,0.000000
0.000223,64.268961,66.660232,46945250.984292,318.620659,0.184153
0.000223,64.334438,67.747214,49547051.877106,29.906435,0.158736
0.000223,64.443018,28.906775,19663893.940969,-328.323219,0.000000
0.000223,64.547527,77.457866,70234654.159052,-63.906511,0.000000
0.000223,64.655996,27.477336,18307323.322676,37.841088,0.000000
0.000223,64.769017,66.757421,47174330.969987,323.842441,0.181847
0.000223,64.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,64.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,65.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,65.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,65.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,65.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,65.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,65.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,65.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,65.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,65.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,65.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,66.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,66.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,66.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,66.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,66.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,66.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,66.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,66.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,66.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,66.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,67.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,67.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,67.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,67.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,67.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,67.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,67.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,67.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,67.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,67.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,68.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,68.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,68.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,68.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,68.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,68.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,68.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,68.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,68.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,68.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,69.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,69.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,69.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,69.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,69.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,69.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,69.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,69.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,69.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,69.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,70.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,70.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,70.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,70.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,70.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,70.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,70.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,70.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,70.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,70.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,71.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,71.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,71.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,71.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,71.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,71.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,71.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,71.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,71.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,71.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,72.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,72.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,72.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,72.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,72.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,72.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,72.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,72.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,72.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,72.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,73.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,73.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,73.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,73.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,73.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,73.547527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,73.655996,27.477336,18307323.322917,37.841089,0.000000
0.000223,73.769017,66.757421,47174330.969993,323.842441,0.181847
0.000223,73.834442,67.755264,49566856.562193,30.506160,0.158550
0.000223,73.943018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,74.047527,77.457867,70234654.859017,-63.906448,0.000000
0.000223,74.155996,27.477336,18307323.322917,37.841089,0.000000
0.000223,74.269017,66.757421,47174330.969993,323.842441,0.181847
0.000223,74.334442,67.755264,49566856.562193,30.506160,0.158550
0.000223,74.443018,28.906846,19663934.016829,-328.283241,0.000000
0.000223,74.547527,77.457867,70234654.859017,-63.906448,0.000000
