Time: 0.161737
X,Y,UX,UY,Rho,P,E
0.0025,0.005,0,5.60478e-14,1,1,2.5
0.0025,0.015,0,3.5256e-13,1,1,2.5
0.0025,0.025,0,1.73946e-12,1,1,2.5
0.0025,0.035,0,8.10757e-12,1,1,2.5
0.0025,0.045,0,3.5916e-11,1,1,2.5
0.0025,0.055,0,1.51322e-10,1,1,2.5
0.0025,0.065,0,6.06586e-10,1,1,2.5
0.0025,0.075,0,2.31417e-09,1,1,2.5
0.0025,0.085,0,8.40457e-09,1,1,2.5
0.0025,0.095,0,2.90627e-08,1,1,2.5
0.0025,0.105,0,9.57006e-08,1,1,2.5
0.0025,0.115,0,3.00112e-07,1,1,2.5
0.0025,0.125,0,8.96294e-07,0.999999,0.999999,2.5
0.0025,0.135,0,2.5492e-06,0.999998,0.999997,2.49999
0.0025,0.145,0,6.90411e-06,0.999994,0.999992,2.49998
0.0025,0.155,0,1.78035e-05,0.999985,0.999979,2.49995
0.0025,0.165,0,4.3704e-05,0.999963,0.999948,2.49987
0.0025,0.175,0,0.00010211,0.999914,0.999879,2.4997
0.0025,0.185,0,0.000227016,0.999808,0.999731,2.49933
0.0025,0.195,0,0.000480184,0.999594,0.999432,2.49858
0.0025,0.205,0,0.000966235,0.999184,0.998857,2.49714
0.0025,0.215,0,0.00184977,0.998437,0.997813,2.49453
0.0025,0.225,0,0.00337025,0.997154,0.996019,2.49005
0.0025,0.235,0,0.00584837,0.995063,0.993099,2.48277
0.0025,0.245,0,0.00967744,0.991839,0.988603,2.47155
0.0025,0.255,0,0.0152966,0.987119,0.982034,2.4552
0.0025,0.265,0,0.0231491,0.980548,0.972916,2.43255
0.0025,0.275,0,0.0336338,0.971821,0.960852,2.40268
0.0025,0.285,0,0.0470632,0.960721,0.945585,2.36503
0.0025,0.295,0,0.0636368,0.947149,0.927026,2.31948
0.0025,0.305,0,0.0834339,0.93112,0.905265,2.2664
0.0025,0.315,0,0.106424,0.91276,0.88054,2.20652
0.0025,0.325,0,0.132491,0.892276,0.853206,2.14085
0.0025,0.335,0,0.161456,0.869927,0.823688,2.07056
0.0025,0.345,0,0.193106,0.846002,0.792436,1.99686
0.0025,0.355,0,0.227218,0.820793,0.759898,1.92093
0.0025,0.365,0,0.263569,0.79458,0.726494,1.84383
0.0025,0.375,0,0.301953,0.767621,0.692599,1.76649
0.0025,0.385,0,0.342185,0.740147,0.658542,1.68969
0.0025,0.395,0,0.384103,0.712359,0.624601,1.61405
0.0025,0.405,0,0.427574,0.684428,0.591006,1.54008
0.0025,0.415,0,0.472491,0.656496,0.557942,1.46813
0.0025,0.425,0,0.518775,0.62868,0.525553,1.39848
0.0025,0.435,0,0.566379,0.601072,0.493949,1.33128
0.0025,0.445,0,0.615288,0.573739,0.463202,1.26661
0.0025,0.455,0,0.665531,0.546721,0.433355,1.20447
0.0025,0.465,0,0.717195,0.520033,0.404413,1.14478
0.0025,0.475,0,0.77046,0.493648,0.376343,1.08737
0.0025,0.485,0,0.825653,0.467487,0.349054,1.03198
0.0025,0.495,0,0.883275,0.441425,0.322412,0.978225
0.0025,0.505,0,0.941649,0.416283,0.297243,0.927667
0.0025,0.515,0,0.932801,0.419693,0.300946,0.934956
0.0025,0.525,0,0.930775,0.420195,0.3018,0.936517
0.0025,0.535,0,0.929985,0.420091,0.302135,0.936999
0.0025,0.545,0,0.929564,0.419692,0.302314,0.93711
0.0025,0.555,0,0.929288,0.418992,0.302431,0.936993
0.0025,0.565,0,0.929083,0.417837,0.302519,0.936635
0.0025,0.575,0,0.928917,0.415922,0.30259,0.935922
0.0025,0.585,0,0.928778,0.412771,0.30265,0.934659
0.0025,0.595,0,0.928658,0.407767,0.302702,0.932585
