Time,X,Rho,P,U
0.000120,0.019628,8118.630421,5361750626.279613,149.999970
0.000120,0.022851,8118.630440,5361750985.779055,149.999912
0.000120,0.026074,8118.630478,5361751682.720127,149.999855
0.000120,0.029297,8118.630530,5361752657.639066,149.999802
0.000120,0.032520,8118.630591,5361753790.252711,149.999748
0.000120,0.035743,8118.630650,5361754879.036177,149.999692
0.000120,0.038966,8118.630691,5361755650.685533,149.999631
0.000120,0.042189,8118.630700,5361755818.608708,149.999565
0.000120,0.045412,8118.630666,5361755179.605987,149.999496
0.000120,0.048635,8118.630588,5361753726.051966,149.999428
0.000120,0.051858,8118.630479,5361751703.749525,149.999365
0.000120,0.055081,8118.630364,5361749574.471019,149.999309
0.000120,0.058304,8118.630274,5361747895.596462,149.999261
0.000120,0.061527,8118.630233,5361747135.944620,149.999217
0.000120,0.064750,8118.630251,5361747470.575144,149.999173
0.000120,0.067973,8118.630318,5361748721.862259,149.999123
0.000120,0.071196,8118.630409,5361750402.507299,149.999065
0.000120,0.074419,8118.630490,5361751912.652650,149.998998
0.000120,0.077642,8118.630535,5361752740.475260,149.998924
0.000120,0.080866,8118.630527,5361752606.676793,149.998846
0.000120,0.084089,8118.630468,5361751507.655127,149.998769
0.000120,0.087312,8118.630369,5361749665.794797,149.998699
0.000120,0.090535,8118.630249,5361747432.222318,149.998637
0.000120,0.093758,8118.630128,5361745185.418726,149.998585
0.000120,0.096981,8118.630024,5361743249.792174,149.998541
0.000120,0.100204,8118.629948,5361741841.135335,149.998499
0.000120,0.103427,8118.629905,5361741040.526563,149.998455
0.000120,0.106650,8118.629892,5361740795.950438,149.998404
0.000120,0.109873,8118.629900,5361740948.000276,149.998345
0.000120,0.113096,8118.629918,5361741273.640067,149.998278
0.000120,0.116319,8118.629932,5361741537.016053,149.998206
0.000120,0.119542,8118.629931,5361741533.036072,149.998130
0.000120,0.122765,8118.629909,5361741112.650763,149.998049
0.000120,0.125988,8118.629859,5361740188.935565,149.997965
0.000120,0.129211,8118.629781,5361738737.585759,149.997881
0.000120,0.132434,8118.629677,5361736810.311543,149.997801
0.000120,0.135657,8118.629556,5361734558.977782,149.997729
0.000120,0.138880,8118.629431,5361732238.593839,149.997670
0.000120,0.142103,8118.629319,5361730155.331351,149.997623
0.000120,0.145326,8118.629233,5361728561.449108,149.997583
0.000120,0.148549,8118.629179,5361727544.570492,149.997545
0.000120,0.151772,8118.629148,5361726975.936105,149.997497
0.000120,0.154995,8118.629125,5361726556.775699,149.997435
0.000120,0.158218,8118.629093,5361725947.787738,149.997353
0.000120,0.161442,8118.629037,5361724918.646914,149.997254
0.000120,0.164665,8118.628958,5361723441.215288,149.997142
0.000120,0.167888,8118.628863,5361721679.022797,149.997027
0.000120,0.171111,8118.628766,5361719878.097887,149.996916
0.000120,0.174334,8118.628676,5361718216.659301,149.996818
0.000120,0.177557,8118.628595,5361716697.624451,149.996738
0.000120,0.180780,8118.628511,5361715148.848695,149.996675
0.000120,0.184003,8118.628414,5361713332.897406,149.996628
0.000120,0.187226,8118.628293,5361711098.403998,149.996587
0.000120,0.190449,8118.628152,5361708479.841597,149.996543
0.000120,0.193672,8118.628002,5361705688.183626,149.996485
0.000120,0.196895,8118.627858,5361703003.848372,149.996407
0.000120,0.200118,8118.627730,5361700639.931727,149.996308
0.000120,0.203341,8118.627624,5361698657.230172,149.996191
0.000120,0.206564,8118.627533,5361696974.135361,149.996064
0.000120,0.209787,8118.627451,5361695444.489351,149.995934
0.000120,0.213010,8118.627369,5361693930.880313,149.995809
0.000120,0.216233,8118.627283,5361692323.531707,149.995691
0.000120,0.219456,8118.627186,5361690517.359047,149.995586
0.000120,0.222679,8118.627071,5361688390.936609,149.995493
0.000120,0.225902,8118.626932,5361685814.072170,149.995410
0.000120,0.229125,8118.626764,5361682684.259561,149.995334
0.000120,0.232348,8118.626565,5361678980.994632,149.995257
0.000120,0.235571,8118.626341,5361674817.170198,149.995173
0.000120,0.238794,8118.626106,5361670453.578510,149.995077
0.000120,0.242018,8118.625879,5361666245.338654,149.994969
0.000120,0.245241,8118.625679,5361662523.025743,149.994848
0.000120,0.248464,8118.625514,5361659459.410834,149.994718
0.000120,0.251687,8118.625381,5361656993.037329,149.994583
0.000120,0.254910,8118.625266,5361654853.378478,149.994445
0.000120,0.258133,8118.625149,5361652673.654477,149.994306
0.000120,0.261356,8118.625012,5361650124.395521,149.994163
0.000120,0.264579,8118.624843,5361646999.227997,149.994017
0.000120,0.267802,8118.624641,5361643233.675413,149.993870
0.000120,0.271025,8118.624406,5361638878.560658,149.993725
0.000120,0.274248,8118.624147,5361634052.767562,149.993587
0.000120,0.277471,8118.623869,5361628895.279456,149.993460
0.000120,0.280694,8118.623581,5361623539.346559,149.993343
0.000120,0.283917,8118.623289,5361618115.678114,149.993231
0.000120,0.287140,8118.623000,5361612759.287913,149.993112
0.000120,0.290363,8118.622722,5361607584.315949,149.992975
0.000120,0.293586,8118.622455,5361602628.860416,149.992813
0.000120,0.296809,8118.622196,5361597821.133200,149.992626
0.000120,0.300032,8118.621938,5361593020.830914,149.992423
0.000120,0.303255,8118.621674,5361588123.693549,149.992214
0.000120,0.306478,8118.621406,5361583132.254287,149.992006
0.000120,0.309701,8118.621135,5361578095.276139,149.991800
0.000120,0.312924,8118.620858,5361572962.122750,149.991596
0.000120,0.316147,8118.620566,5361567522.401746,149.991391
0.000120,0.319371,8118.620242,5361561505.409372,149.991187
0.000120,0.322594,8118.619877,5361554729.416005,149.990984
