Time,X,Rho,P,U
0.000075,0.012869,8118.619494,5361547618.066170,149.999931
0.000075,0.016092,8118.619502,5361547756.396503,149.999780
0.000075,0.019315,8118.619525,5361548189.105436,149.999598
0.000075,0.022538,8118.619584,5361549289.066270,149.999391
0.000075,0.025761,8118.619691,5361551279.295009,149.999185
0.000075,0.028984,8118.619816,5361553586.106023,149.999009
0.000075,0.032207,8118.619878,5361554755.861742,149.998879
0.000075,0.035430,8118.619798,5361553255.347356,149.998781
0.000075,0.038653,8118.619545,5361548557.637593,149.998683
0.000075,0.041876,8118.619175,5361541692.130404,149.998553
0.000075,0.045099,8118.618823,5361535144.136342,149.998372
0.000075,0.048322,8118.618638,5361531706.916504,149.998143
0.000075,0.051545,8118.618678,5361532460.345664,149.997892
0.000075,0.054768,8118.618909,5361536735.100132,149.997658
0.000075,0.057991,8118.619172,5361541627.975849,149.997464
0.000075,0.061214,8118.619302,5361544035.861698,149.997311
0.000075,0.064437,8118.619207,5361542278.006748,149.997179
0.000075,0.067661,8118.618900,5361536573.148921,149.997043
0.000075,0.070884,8118.618474,5361528660.104260,149.996888
0.000075,0.074107,8118.618053,5361520846.601262,149.996712
0.000075,0.077330,8118.617739,5361515013.785321,149.996524
0.000075,0.080553,8118.617577,5361511987.946153,149.996331
0.000075,0.083776,8118.617549,5361511478.146815,149.996138
0.000075,0.086999,8118.617593,5361512299.207052,149.995941
0.000075,0.090222,8118.617618,5361512748.922882,149.995739
0.000075,0.093445,8118.617541,5361511319.699577,149.995531
0.000075,0.096668,8118.617334,5361507471.989551,149.995309
0.000075,0.099891,8118.617025,5361501732.797623,149.995063
0.000075,0.103114,8118.616668,5361495107.772700,149.994796
0.000075,0.106337,8118.616318,5361488601.691761,149.994530
0.000075,0.109560,8118.616013,5361482933.369115,149.994298
0.000075,0.112783,8118.615764,5361478318.274602,149.994121
0.000075,0.116006,8118.615551,5361474352.685827,149.993987
0.000075,0.119229,8118.615316,5361469996.485833,149.993858
0.000075,0.122452,8118.615002,5361464148.848852,149.993686
0.000075,0.125675,8118.614598,5361456648.289203,149.993440
0.000075,0.128898,8118.614169,5361448675.604725,149.993119
0.000075,0.132121,8118.613812,5361442043.696609,149.992755
0.000075,0.135344,8118.613588,5361437889.230514,149.992393
0.000075,0.138568,8118.613473,5361435738.297998,149.992061
0.000075,0.141791,8118.613353,5361433517.716428,149.991768
0.000075,0.145014,8118.613086,5361428555.532416,149.991513
0.000075,0.148237,8118.612583,5361419216.337099,149.991293
0.000075,0.151460,8118.611901,5361406542.303777,149.991089
0.000075,0.154683,8118.611194,5361393403.174840,149.990874
0.000075,0.157906,8118.610562,5361381658.962489,149.990636
0.000075,0.161129,8118.610060,5361372337.331721,149.990364
0.000075,0.164352,8118.609718,5361365976.070604,149.990032
0.000075,0.167575,8118.609453,5361361054.338781,149.989636
0.000075,0.170798,8118.609126,5361354989.000399,149.989202
0.000075,0.174021,8118.608649,5361346111.084331,149.988757
0.000075,0.177244,8118.608043,5361334863.273747,149.988318
0.000075,0.180467,8118.607400,5361322908.458227,149.987916
0.000075,0.183690,8118.606774,5361311285.701219,149.987568
0.000075,0.186913,8118.606154,5361299771.608891,149.987268
0.000075,0.190136,8118.605532,5361288204.294185,149.986977
