Time,X,Rho,P,U
0.000165,0.026387,8118.635154,5361838556.149751,149.999973
0.000165,0.029610,8118.635149,5361838478.889511,149.999921
0.000165,0.032833,8118.635142,5361838339.570737,149.999876
0.000165,0.036056,8118.635132,5361838162.299633,149.999842
0.000165,0.039279,8118.635122,5361837971.297731,149.999819
0.000165,0.042502,8118.635112,5361837784.626410,149.999806
0.000165,0.045725,8118.635103,5361837613.273649,149.999800
0.000165,0.048948,8118.635095,5361837464.573156,149.999798
0.000165,0.052171,8118.635088,5361837346.055302,149.999793
0.000165,0.055394,8118.635084,5361837265.924186,149.999783
0.000165,0.058617,8118.635082,5361837229.089066,149.999764
0.000165,0.061840,8118.635082,5361837231.161549,149.999734
0.000165,0.065063,8118.635084,5361837254.673400,149.999696
0.000165,0.068286,8118.635084,5361837270.724002,149.999649
0.000165,0.071509,8118.635083,5361837246.243143,149.999599
0.000165,0.074732,8118.635078,5361837153.696732,149.999550
0.000165,0.077955,8118.635069,5361836978.726693,149.999504
0.000165,0.081178,8118.635055,5361836722.428052,149.999466
0.000165,0.084401,8118.635037,5361836398.215196,149.999437
0.000165,0.087624,8118.635017,5361836026.021667,149.999417
0.000165,0.090848,8118.634996,5361835627.496519,149.999406
0.000165,0.094071,8118.634974,5361835224.097081,149.999400
0.000165,0.097294,8118.634953,5361834837.196976,149.999395
0.000165,0.100517,8118.634935,5361834487.553114,149.999388
0.000165,0.103740,8118.634919,5361834192.090766,149.999374
0.000165,0.106963,8118.634906,5361833958.561663,149.999350
0.000165,0.110186,8118.634897,5361833781.109259,149.999317
0.000165,0.113409,8118.634889,5361833640.273367,149.999274
0.000165,0.116632,8118.634882,5361833508.795745,149.999225
0.000165,0.119855,8118.634874,5361833360.969487,149.999172
0.000165,0.123078,8118.634864,5361833180.837343,149.999120
0.000165,0.126301,8118.634853,5361832964.840958,149.999073
0.000165,0.129524,8118.634839,5361832717.770793,149.999033
0.000165,0.132747,8118.634825,5361832444.988303,149.999004
0.000165,0.135970,8118.634809,5361832145.903222,149.998983
0.000165,0.139193,8118.634791,5361831812.803515,149.998971
0.000165,0.142416,8118.634770,5361831435.314452,149.998963
0.000165,0.145639,8118.634747,5361831007.600994,149.998954
0.000165,0.148862,8118.634722,5361830534.183681,149.998941
0.000165,0.152085,8118.634695,5361830031.832622,149.998919
0.000165,0.155308,8118.634668,5361829527.737004,149.998886
0.000165,0.158531,8118.634642,5361829055.485518,149.998841
0.000165,0.161754,8118.634620,5361828650.295437,149.998787
0.000165,0.164977,8118.634604,5361828343.417213,149.998727
0.000165,0.168200,8118.634594,5361828154.847002,149.998667
0.000165,0.171423,8118.634590,5361828084.214754,149.998611
0.000165,0.174646,8118.634591,5361828102.185879,149.998560
0.000165,0.177870,8118.634593,5361828146.911684,149.998518
0.000165,0.181093,8118.634592,5361828130.627928,149.998482
0.000165,0.184316,8118.634583,5361827957.912833,149.998453
0.000165,0.187539,8118.634561,5361827551.671926,149.998429
0.000165,0.190762,8118.634525,5361826877.885318,149.998407
0.000165,0.193985,8118.634476,5361825959.091277,149.998384
0.000165,0.197208,8118.634417,5361824870.500907,149.998358
0.000165,0.200431,8118.634355,5361823719.742371,149.998327
0.000165,0.203654,8118.634296,5361822617.663642,149.998290
0.000165,0.206877,8118.634244,5361821650.961324,149.998247
0.000165,0.210100,8118.634201,5361820865.767962,149.998200
0.000165,0.213323,8118.634169,5361820265.911749,149.998150
0.000165,0.216546,8118.634145,5361819822.373726,149.998100
0.000165,0.219769,8118.634127,5361819485.614223,149.998053
0.000165,0.222992,8118.634111,5361819193.267424,149.998011
0.000165,0.226215,8118.634094,5361818871.213492,149.997975
0.000165,0.229438,8118.634071,5361818433.800070,149.997944
0.000165,0.232661,8118.634036,5361817791.445717,149.997917
0.000165,0.235884,8118.633986,5361816869.779674,149.997894
0.000165,0.239107,8118.633920,5361815635.822585,149.997871
0.000165,0.242330,8118.633838,5361814119.883245,149.997846
0.000165,0.245553,8118.633747,5361812421.124229,149.997819
0.000165,0.248776,8118.633654,5361810690.866693,149.997787
0.000165,0.251999,8118.633568,5361809096.659674,149.997750
0.000165,0.255222,8118.633497,5361807778.176685,149.997709
0.000165,0.258445,8118.633445,5361806809.658438,149.997666
0.000165,0.261669,8118.633411,5361806181.938162,149.997621
0.000165,0.264892,8118.633391,5361805809.219506,149.997576
0.000165,0.268115,8118.633377,5361805555.790875,149.997531
0.000165,0.271338,8118.633362,5361805270.224705,149.997487
0.000165,0.274561,8118.633338,5361804814.949357,149.997443
0.000165,0.277784,8118.633298,5361804085.128084,149.997397
0.000165,0.281007,8118.633241,5361803019.000785,149.997351
0.000165,0.284230,8118.633165,5361801603.949022,149.997307
0.000165,0.287453,8118.633072,5361799880.160310,149.997264
0.000165,0.290676,8118.632967,5361797938.847669,149.997226
0.000165,0.293899,8118.632858,5361795910.608423,149.997191
0.000165,0.297122,8118.632752,5361793942.506028,149.997157
0.000165,0.300345,8118.632657,5361792167.280975,149.997124
0.000165,0.303568,8118.632576,5361790672.413345,149.997089
0.000165,0.306791,8118.632512,5361789478.455282,149.997048
0.000165,0.310014,8118.632461,5361788534.923760,149.997002
0.000165,0.313237,8118.632418,5361787736.917499,149.996950
0.000165,0.316460,8118.632376,5361786957.356552,149.996893
0.000165,0.319683,8118.632329,5361786081.854213,149.996832
0.000165,0.322906,8118.632273,5361785031.818440,149.996767
0.000165,0.326129,8118.632205,5361783769.350424,149.996700
0.000165,0.329352,8118.632125,5361782288.121884,149.996635
0.000165,0.332575,8118.632034,5361780601.070473,149.996573
0.000165,0.335798,8118.631934,5361778733.349009,149.996517
0.000165,0.339021,8118.631825,5361776721.398871,149.996468
0.000165,0.342244,8118.631712,5361774613.748947,149.996427
0.000165,0.345468,8118.631597,5361772468.434403,149.996392
0.000165,0.348691,8118.631482,5361770345.519264,149.996356
0.000165,0.351914,8118.631372,5361768295.961454,149.996317
0.000165,0.355137,8118.631267,5361766349.946505,149.996269
0.000165,0.358360,8118.631168,5361764509.651475,149.996209
0.000165,0.361583,8118.631074,5361762751.905240,149.996139
0.000165,0.364806,8118.630982,5361761042.262282,149.996061
0.000165,0.368029,8118.630891,5361759353.412952,149.995978
0.000165,0.371252,8118.630800,5361757674.402022,149.995895
0.000165,0.374475,8118.630710,5361756001.646975,149.995813
0.000165,0.377698,8118.630620,5361754316.317811,149.995734
0.000165,0.380921,8118.630525,5361752564.902799,149.995660
0.000165,0.384144,8118.630423,5361750659.846772,149.995589
0.000165,0.387367,8118.630307,5361748504.031359,149.995523
0.000165,0.390590,8118.630173,5361746027.866373,149.995461
0.000165,0.393813,8118.630022,5361743221.393632,149.995401
0.000165,0.397036,8118.629857,5361740148.275472,149.995341
0.000165,0.400259,8118.629684,5361736936.633606,149.995279
0.000165,0.403482,8118.629512,5361733747.234974,149.995211
0.000165,0.406705,8118.629350,5361730726.012971,149.995136
0.000165,0.409928,8118.629201,5361727957.184135,149.995052
0.000165,0.413151,8118.629065,5361725438.974295,149.994961
0.000165,0.416374,8118.628939,5361723095.607264,149.994865
0.000165,0.419597,8118.628816,5361720817.515479,149.994766
0.000165,0.422820,8118.628692,5361718503.652978,149.994664
0.000165,0.426044,8118.628562,5361716080.644071,149.994561
0.000165,0.429267,8118.628422,5361713494.823227,149.994456
0.000165,0.432490,8118.628272,5361710694.635032,149.994348
0.000165,0.435713,8118.628106,5361707625.452637,149.994240
0.000165,0.438936,8118.627924,5361704242.810271,149.994135
0.000165,0.442159,8118.627725,5361700532.167347,149.994035
0.000165,0.445382,8118.627509,5361696521.477298,149.993939
0.000165,0.448605,8118.627281,5361692283.978433,149.993849
0.000165,0.451828,8118.627047,5361687933.321712,149.993759
0.000165,0.455051,8118.626814,5361683605.363120,149.993666
0.000165,0.458274,8118.626588,5361679419.352468,149.993564
0.000165,0.461497,8118.626374,5361675430.048494,149.993449
0.000165,0.464720,8118.626168,5361671602.049560,149.993322
0.000165,0.467943,8118.625965,5361667832.046753,149.993185
0.000165,0.471166,8118.625759,5361664009.256582,149.993042
0.000165,0.474389,8118.625547,5361660071.498132,149.992896
0.000165,0.477612,8118.625329,5361656013.699965,149.992747
0.000165,0.480835,8118.625104,5361651843.648261,149.992596
0.000165,0.484058,8118.624872,5361647527.066039,149.992442
0.000165,0.487281,8118.624627,5361642973.579183,149.992286
0.000165,0.490504,8118.624363,5361638072.511317,149.992130
0.000165,0.493727,8118.624076,5361632739.382892,149.991976
0.000165,0.496950,8118.623764,5361626940.421181,149.991825
0.000165,0.500173,8118.623428,5361620705.504867,149.991677
0.000165,0.503396,8118.623075,5361614145.552017,149.991529
0.000165,0.506620,8118.622715,5361607450.450231,149.991377
0.000165,0.509843,8118.622358,5361600831.137377,149.991215
0.000165,0.513066,8118.622013,5361594421.051054,149.991038
0.000165,0.516289,8118.621679,5361588205.429436,149.990846
0.000165,0.519512,8118.621347,5361582036.674173,149.990642
0.000165,0.522735,8118.621007,5361575732.011538,149.990429
0.000165,0.525958,8118.620655,5361569187.742411,149.990211
0.000165,0.529181,8118.620291,5361562419.153139,149.989988
0.000165,0.532404,8118.619918,5361555486.884224,149.989758
0.000165,0.535627,8118.619536,5361548389.694345,149.989522
0.000165,0.538850,8118.619140,5361541043.425951,149.989282
0.000165,0.542073,8118.618726,5361533345.471504,149.989040
0.000165,0.545296,8118.618289,5361525216.636472,149.988796
0.000165,0.548519,8118.617824,5361516583.253663,149.988554
0.000165,0.551742,8118.617328,5361507378.665616,149.988312
0.000165,0.554965,8118.616803,5361497610.489903,149.988069
0.000165,0.558188,8118.616254,5361487414.690881,149.987821
0.000165,0.561411,8118.615694,5361477011.764622,149.987562
0.000165,0.564634,8118.615134,5361466601.418992,149.987284
0.000165,0.567857,8118.614578,5361456275.095179,149.986986
0.000165,0.571080,8118.614023,5361445969.622304,149.986669
0.000165,0.574303,8118.613460,5361435505.088908,149.986339
0.000165,0.577527,8118.612880,5361424731.933114,149.986001
0.000165,0.580750,8118.612283,5361413638.801483,149.985656
0.000165,0.583973,8118.611672,5361402288.501428,149.985302
0.000165,0.587196,8118.611048,5361390690.936692,149.984938
0.000165,0.590419,8118.610406,5361378757.954073,149.984563
0.000165,0.593642,8118.609738,5361366344.932507,149.984178
0.000165,0.596865,8118.609036,5361353304.897628,149.983781
0.000165,0.600088,8118.608292,5361339481.438451,149.983374
0.000165,0.603311,8118.607495,5361324679.700459,149.982955
0.000165,0.606534,8118.606636,5361308728.112147,149.982526
0.000165,0.609757,8118.605713,5361291577.832151,149.982081
0.000165,0.612980,8118.604731,5361273324.303063,149.981614
0.000165,0.616203,8118.603701,5361254180.689413,149.981110
0.000165,0.619426,8118.602632,5361234332.254690,149.980557
0.000165,0.622649,8118.601521,5361213683.212996,149.979947
0.000165,0.625872,8118.600339,5361191733.230626,149.979279
0.000165,0.629095,8118.599045,5361167681.301117,149.978551
0.000165,0.632318,8118.597596,5361140758.958778,149.977753
0.000165,0.635541,8118.595963,5361110414.940107,149.976858
0.000165,0.638764,8118.594106,5361075920.746762,149.975830
0.000165,0.641988,8118.591939,5361035654.292991,149.974622
0.000165,0.645211,8118.589305,5360986724.024198,149.973161
0.000165,0.648434,8118.586001,5360925335.384999,149.971345
0.000165,0.651657,8118.581804,5360847345.151910,149.969050
0.000165,0.654880,8118.576477,5360748386.691284,149.966152
0.000165,0.658103,8118.569697,5360622406.829386,149.962473
0.000165,0.661326,8118.560807,5360457246.996132,149.957630
0.000165,0.664549,8118.548448,5360227620.583447,149.950850
0.000165,0.667772,8118.530312,5359890662.103790,149.940892
0.000165,0.670995,8118.503471,5359391957.439565,149.926228
0.000165,0.674218,8118.465271,5358682194.531136,149.905509
0.000165,0.677441,8118.414344,5357735960.948292,149.878079
0.000165,0.680664,8118.350820,5356555674.993059,149.843945
0.000165,0.683888,8118.274344,5355134690.936637,149.802533
0.000165,0.687111,8118.178729,5353358048.153590,149.749732
0.000165,0.690334,8118.043037,5350836678.247702,149.673114
0.000165,0.693557,8117.819982,5346691750.890361,149.545848
0.000165,0.696781,8117.423632,5339326036.594268,149.320372
0.000165,0.700004,8116.719230,5326233726.657133,148.923074
0.000165,0.703229,8115.517168,5303886469.250714,148.251197
0.000165,0.706453,8113.572479,5267719171.017594,147.172589
0.000165,0.709679,8110.590351,5212223898.823838,145.528110
0.000165,0.712906,8106.235351,5131107108.905726,143.136108
0.000165,0.716135,8100.143786,5017498509.930952,139.797890
0.000165,0.719367,8091.935689,4864145752.465772,135.303014
0.000165,0.722603,8081.225342,4663574740.898970,129.433498
0.000165,0.725844,8067.630889,4408226574.719410,121.968625
0.000165,0.729090,8050.797247,4090840810.974280,112.700385
0.000165,0.732345,8030.480350,3706008770.909420,101.491979
0.000165,0.735608,8006.793129,3254871999.343973,88.428933
0.000165,0.738881,7980.618958,2753255269.151303,74.041347
0.000165,0.742166,7953.867730,2237168135.148777,59.406542
0.000165,0.745461,7929.077125,1755796625.728795,45.898407
0.000165,0.748765,7908.404615,1352080645.497033,34.655212
0.000165,0.752077,7892.806485,1046063010.176606,26.171386
0.000165,0.755395,7882.010371,833546216.768766,20.292692
0.000165,0.758716,7875.045673,696139981.582760,16.493980
0.000165,0.762039,7870.792792,612115484.962294,14.170925
0.000165,0.765364,7868.304929,562920476.265582,12.810271
0.000165,0.768690,7866.898832,535102549.796833,12.040083
0.000165,0.772017,7866.123865,519766512.930402,11.614879
0.000165,0.775343,7865.702111,511419030.800897,11.383625
0.000165,0.778670,7865.475612,506935726.160962,11.258913
0.000165,0.781997,7865.351977,504488399.267822,11.190752
0.000165,0.785324,7865.281222,503087775.104354,11.151732
0.000165,0.788651,7865.239159,502255115.745309,11.128418
0.000165,0.791977,7865.212238,501722192.324299,11.113183
0.000165,0.795304,7865.191514,501311957.670852,11.101724
0.000165,0.798631,7865.175335,500991675.210299,11.092907
0.000165,0.801958,7865.163317,500753759.992772,11.085736
0.000165,0.805285,7865.150857,500507103.152636,11.078976
0.000165,0.808612,7865.140328,500298675.444743,11.073097
0.000165,0.811939,7865.131670,500127271.978923,11.068105
0.000165,0.815266,7865.122993,499955491.819626,11.063061
0.000165,0.818593,7865.113993,499777343.660184,11.058388
0.000165,0.821920,7865.107831,499655359.220452,11.054551
0.000165,0.825247,7865.100785,499515864.600197,11.050572
0.000165,0.828573,7865.093336,499368403.634342,11.046713
0.000165,0.831900,7865.088215,499267023.546817,11.043656
0.000165,0.835227,7865.082553,499154928.065520,11.040556
0.000165,0.838554,7865.076351,499032167.153701,11.037265
0.000165,0.841881,7865.071592,498937939.103521,11.034652
0.000165,0.845208,7865.067937,498865589.759006,11.032138
0.000165,0.848535,7865.061925,498746582.932630,11.029203
0.000165,0.851862,7865.058130,498671455.287325,11.026940
0.000165,0.855189,7865.054960,498608683.186990,11.024925
0.000165,0.858516,7865.050194,498514348.123247,11.022385
0.000165,0.861843,7865.046197,498435221.980009,11.020250
0.000165,0.865170,7865.043848,498388708.246344,11.018647
0.000165,0.868497,7865.040034,498313213.124990,11.016449
0.000165,0.871824,7865.035800,498229388.925808,11.014451
0.000165,0.875151,7865.034356,498200793.048942,11.013146
0.000165,0.878478,7865.030949,498133353.730012,11.011301
0.000165,0.881805,7865.027196,498059056.577982,11.009358
0.000165,0.885132,7865.025248,498020484.447292,11.008190
0.000165,0.888459,7865.023326,497982445.815448,11.006837
0.000165,0.891786,7865.019018,497897163.361149,11.005017
0.000165,0.895113,7865.017176,497860697.812569,11.003952
0.000165,0.898440,7865.015992,497837246.761450,11.002826
0.000165,0.901767,7865.012143,497761045.098870,11.001109
0.000165,0.905094,7865.010190,497722389.039734,10.999947
0.000165,0.908420,7865.009237,497703529.846727,10.999166
0.000165,0.911747,7865.006559,497650505.959846,10.997637
0.000165,0.915074,7865.003457,497589100.610640,10.996324
0.000165,0.918401,7865.003501,497589974.494388,10.995789
0.000165,0.921728,7865.001008,497540612.622615,10.994470
0.000165,0.925055,7864.998041,497481873.842775,10.993070
0.000165,0.928382,7864.997384,497468874.122275,10.992259
0.000165,0.931709,7864.993687,497395686.714124,10.986495
0.000165,0.935036,7864.946519,496461891.181226,10.909299
0.000165,0.938363,7864.555484,484580661.273736,10.538405
0.000165,0.941691,7863.517349,450066360.838842,9.720230
0.000165,0.945019,7861.940805,397638280.099836,8.535499
0.000165,0.948347,7860.045644,334592612.544977,7.144199
0.000165,0.951677,7858.065151,268682384.342502,5.710988
0.000165,0.955007,7856.194869,206415527.408409,4.370753
0.000165,0.958338,7854.564759,152125177.508009,3.210894
0.000165,0.961670,7853.235534,107842244.895151,2.270146
0.000165,0.965002,7852.211690,73724760.312141,1.548494
0.000165,0.968335,7851.461357,48716865.721219,1.021317
0.000165,0.971667,7850.935259,31180202.421759,0.652609
0.000165,0.975000,7850.580829,19364718.557191,0.404666
0.000165,0.978334,7850.350661,11691238.855898,0.243783
0.000165,0.981667,7850.206290,6877951.101488,0.142711
0.000165,0.985000,7850.118856,3962823.033179,0.080946
0.000165,0.988333,7850.068090,2270237.588381,0.043853
0.000165,0.991667,7850.040707,1357226.369898,0.021319
0.000165,0.995000,7850.028830,961252.778319,0.006332
0.000165,0.998333,7850.000000,961252.778319,0.000000
