Time,X,Rho,P,U
0.000154,0.024697,8118.634276,5361822245.235105,149.999972
0.000154,0.027920,8118.634276,5361822245.545869,149.999917
0.000154,0.031143,8118.634276,5361822250.556931,149.999869
0.000154,0.034366,8118.634277,5361822261.643424,149.999829
0.000154,0.037589,8118.634277,5361822268.586942,149.999800
0.000154,0.040812,8118.634276,5361822247.763056,149.999780
0.000154,0.044035,8118.634272,5361822170.824959,149.999769
0.000154,0.047258,8118.634264,5361822020.239656,149.999762
0.000154,0.050481,8118.634252,5361821802.478934,149.999754
0.000154,0.053704,8118.634238,5361821550.034796,149.999741
0.000154,0.056927,8118.634225,5361821309.737241,149.999719
0.000154,0.060150,8118.634215,5361821123.076553,149.999686
0.000154,0.063373,8118.634209,5361821009.053780,149.999641
0.000154,0.066596,8118.634206,5361820958.382924,149.999586
0.000154,0.069820,8118.634205,5361820940.870333,149.999525
0.000154,0.073043,8118.634204,5361820920.365594,149.999464
0.000154,0.076266,8118.634202,5361820868.304538,149.999409
0.000154,0.079489,8118.634196,5361820769.406848,149.999363
0.000154,0.082712,8118.634188,5361820618.896244,149.999329
0.000154,0.085935,8118.634177,5361820415.639062,149.999307
0.000154,0.089158,8118.634163,5361820156.719759,149.999296
0.000154,0.092381,8118.634146,5361819836.547346,149.999292
0.000154,0.095604,8118.634125,5361819450.071361,149.999288
0.000154,0.098827,8118.634101,5361818997.808927,149.999279
0.000154,0.102050,8118.634074,5361818490.394482,149.999259
0.000154,0.105273,8118.634045,5361817951.124388,149.999227
0.000154,0.108496,8118.634016,5361817415.428307,149.999180
0.000154,0.111719,8118.633989,5361816926.091587,149.999123
0.000154,0.114942,8118.633968,5361816523.785165,149.999060
0.000154,0.118165,8118.633952,5361816234.099348,149.998997
0.000154,0.121388,8118.633942,5361816054.592663,149.998940
0.000154,0.124611,8118.633937,5361815946.857534,149.998893
0.000154,0.127834,8118.633931,5361815838.385186,149.998858
0.000154,0.131057,8118.633920,5361815636.515607,149.998832
0.000154,0.134280,8118.633899,5361815252.477181,149.998814
0.000154,0.137503,8118.633866,5361814628.820662,149.998800
0.000154,0.140726,8118.633819,5361813760.827078,149.998786
0.000154,0.143949,8118.633762,5361812703.103276,149.998768
0.000154,0.147172,8118.633700,5361811557.459373,149.998743
0.000154,0.150395,8118.633641,5361810445.526727,149.998709
0.000154,0.153619,8118.633588,5361809475.773114,149.998665
0.000154,0.156842,8118.633548,5361808717.033195,149.998613
0.000154,0.160065,8118.633519,5361808187.449419,149.998556
0.000154,0.163288,8118.633501,5361807860.406126,149.998496
0.000154,0.166511,8118.633492,5361807680.955919,149.998437
0.000154,0.169734,8118.633486,5361807582.163497,149.998383
0.000154,0.172957,8118.633482,5361807493.134014,149.998336
0.000154,0.176180,8118.633473,5361807338.405684,149.998298
0.000154,0.179403,8118.633457,5361807036.385574,149.998266
0.000154,0.182626,8118.633429,5361806506.548431,149.998241
0.000154,0.185849,8118.633385,5361805689.300731,149.998218
0.000154,0.189072,8118.633324,5361804572.356693,149.998194
0.000154,0.192295,8118.633251,5361803210.433819,149.998165
0.000154,0.195518,8118.633171,5361801725.705827,149.998128
0.000154,0.198741,8118.633094,5361800284.510015,149.998084
0.000154,0.201964,8118.633028,5361799056.374923,149.998031
0.000154,0.205187,8118.632980,5361798169.306704,149.997973
0.000154,0.208410,8118.632953,5361797676.826395,149.997913
0.000154,0.211633,8118.632946,5361797546.753695,149.997854
0.000154,0.214856,8118.632953,5361797672.164476,149.997798
0.000154,0.218079,8118.632965,5361797896.695070,149.997745
0.000154,0.221302,8118.632973,5361798044.424547,149.997695
0.000154,0.224525,8118.632968,5361797948.539182,149.997644
0.000154,0.227748,8118.632943,5361797477.878871,149.997594
0.000154,0.230971,8118.632893,5361796561.094340,149.997543
0.000154,0.234194,8118.632820,5361795204.486814,149.997493
0.000154,0.237418,8118.632728,5361793496.635002,149.997446
0.000154,0.240641,8118.632626,5361791594.337916,149.997401
0.000154,0.243864,8118.632523,5361789690.039098,149.997359
0.000154,0.247087,8118.632431,5361787967.270088,149.997317
0.000154,0.250310,8118.632355,5361786555.659307,149.997273
0.000154,0.253533,8118.632298,5361785499.253397,149.997227
0.000154,0.256756,8118.632258,5361784749.877635,149.997176
0.000154,0.259979,8118.632227,5361784188.588802,149.997123
0.000154,0.263202,8118.632199,5361783665.305004,149.997066
0.000154,0.266425,8118.632165,5361783038.004240,149.997007
0.000154,0.269648,8118.632120,5361782195.633267,149.996946
0.000154,0.272871,8118.632059,5361781063.155043,149.996883
0.000154,0.276094,8118.631980,5361779599.675419,149.996821
0.000154,0.279317,8118.631884,5361777801.775876,149.996760
0.000154,0.282540,8118.631771,5361775712.872540,149.996705
0.000154,0.285763,8118.631648,5361773427.997650,149.996657
0.000154,0.288986,8118.631522,5361771082.612034,149.996616
0.000154,0.292209,8118.631400,5361768823.292832,149.996579
0.000154,0.295432,8118.631290,5361766769.074507,149.996544
0.000154,0.298655,8118.631193,5361764976.968174,149.996504
0.000154,0.301878,8118.631110,5361763424.751418,149.996455
0.000154,0.305101,8118.631034,5361762020.681228,149.996395
0.000154,0.308324,8118.630960,5361760640.857304,149.996324
0.000154,0.311547,8118.630881,5361759180.321211,149.996243
0.000154,0.314770,8118.630796,5361757591.676465,149.996158
0.000154,0.317993,8118.630704,5361755888.704832,149.996070
0.000154,0.321217,8118.630609,5361754113.077273,149.995986
0.000154,0.324440,8118.630510,5361752286.805653,149.995906
0.000154,0.327663,8118.630408,5361750382.115847,149.995834
0.000154,0.330886,8118.630297,5361748327.157113,149.995771
0.000154,0.334109,8118.630174,5361746042.528957,149.995714
0.000154,0.337332,8118.630037,5361743485.482869,149.995662
0.000154,0.340555,8118.629886,5361740679.230951,149.995611
0.000154,0.343778,8118.629726,5361737715.420355,149.995557
0.000154,0.347001,8118.629565,5361734728.961143,149.995494
0.000154,0.350224,8118.629410,5361731853.342132,149.995421
0.000154,0.353447,8118.629266,5361729174.726203,149.995337
0.000154,0.356670,8118.629134,5361726708.124166,149.995243
0.000154,0.359893,8118.629010,5361724408.487799,149.995144
0.000154,0.363116,8118.628891,5361722205.309828,149.995043
0.000154,0.366339,8118.628774,5361720032.413096,149.994942
0.000154,0.369562,8118.628656,5361717831.149725,149.994842
0.000154,0.372785,8118.628532,5361715531.409595,149.994742
0.000154,0.376008,8118.628398,5361713035.580783,149.994644
0.000154,0.379231,8118.628247,5361710228.861325,149.994546
0.000154,0.382454,8118.628074,5361707016.886926,149.994450
0.000154,0.385677,8118.627877,5361703369.157721,149.994357
0.000154,0.388900,8118.627661,5361699344.083117,149.994267
0.000154,0.392123,8118.627431,5361695084.982375,149.994179
0.000154,0.395346,8118.627200,5361690787.855920,149.994090
0.000154,0.398570,8118.626977,5361686645.659222,149.993997
0.000154,0.401793,8118.626769,5361682782.211573,149.993895
0.000154,0.405016,8118.626577,5361679204.813481,149.993783
0.000154,0.408239,8118.626394,5361675807.620069,149.993661
0.000154,0.411462,8118.626212,5361672430.934737,149.993530
0.000154,0.414685,8118.626024,5361668941.956900,149.993392
0.000154,0.417908,8118.625827,5361665284.147775,149.993251
0.000154,0.421131,8118.625622,5361661465.750776,149.993105
0.000154,0.424354,8118.625409,5361657504.094060,149.992958
0.000154,0.427577,8118.625186,5361653373.338436,149.992811
0.000154,0.430800,8118.624951,5361648993.709846,149.992666
0.000154,0.434023,8118.624696,5361644261.405428,149.992524
0.000154,0.437246,8118.624418,5361639092.741132,149.992387
0.000154,0.440469,8118.624115,5361633463.774525,149.992251
0.000154,0.443692,8118.623791,5361627440.897841,149.992116
0.000154,0.446915,8118.623454,5361621188.035100,149.991977
0.000154,0.450138,8118.623117,5361614925.739132,149.991828
0.000154,0.453361,8118.622790,5361608842.440067,149.991667
0.000154,0.456584,8118.622475,5361603005.107120,149.991491
0.000154,0.459807,8118.622170,5361597332.303023,149.991303
0.000154,0.463030,8118.621864,5361591653.770579,149.991106
0.000154,0.466253,8118.621550,5361585814.946424,149.990903
0.000154,0.469476,8118.621224,5361579749.508004,149.990694
0.000154,0.472699,8118.620886,5361573468.003174,149.990480
0.000154,0.475923,8118.620537,5361566984.496756,149.990259
0.000154,0.479146,8118.620175,5361560258.827734,149.990034
0.000154,0.482369,8118.619795,5361553204.264487,149.989807
0.000154,0.485592,8118.619393,5361545728.720817,149.989581
0.000154,0.488815,8118.618964,5361537757.467845,149.989358
0.000154,0.492038,8118.618505,5361529245.704065,149.989138
0.000154,0.495261,8118.618020,5361520218.185332,149.988920
0.000154,0.498484,8118.617513,5361510815.505966,149.988699
0.000154,0.501707,8118.617000,5361501274.892398,149.988467
0.000154,0.504930,8118.616491,5361491820.506611,149.988217
0.000154,0.508153,8118.615991,5361482532.021256,149.987945
0.000154,0.511376,8118.615494,5361473291.265252,149.987653
0.000154,0.514599,8118.614986,5361463856.704137,149.987347
0.000154,0.517822,8118.614457,5361454033.353431,149.987032
0.000154,0.521045,8118.613907,5361443810.027001,149.986709
0.000154,0.524268,8118.613342,5361433314.916221,149.986377
0.000154,0.527491,8118.612767,5361422630.068814,149.986035
0.000154,0.530714,8118.612178,5361411693.030582,149.985685
0.000154,0.533937,8118.611569,5361400377.667709,149.985330
