Time,X,Rho,P,U
0.000026,0.005549,8118.573751,5360697734.457936,149.997956
0.000026,0.008772,8118.563892,5360514566.284431,149.997450
0.000026,0.011995,8118.567522,5360581993.249289,149.995659
0.000026,0.015218,8118.556429,5360375901.427417,149.998885
0.000026,0.018441,8118.578032,5360777276.016468,149.998850
0.000026,0.021664,8118.556172,5360371128.301905,149.996093
0.000026,0.024887,8118.598168,5361151387.963802,149.995794
0.000026,0.028110,8118.526314,5359816374.281971,149.988518
0.000026,0.031333,8118.589579,5360991807.756522,149.996762
0.000026,0.034556,8118.547452,5360209117.398415,149.988059
0.000026,0.037779,8118.562786,5360494006.148161,149.997170
0.000026,0.041003,8118.608416,5361341789.492258,149.994593
0.000026,0.044226,8118.481435,5358982524.367084,149.977543
0.000026,0.047449,8118.642854,5361981623.244497,150.006070
0.000026,0.050672,8118.508663,5359488415.838410,149.967032
0.000026,0.053895,8118.506364,5359445699.517359,149.981634
0.000026,0.057118,8118.712742,5363280075.182867,150.013923
0.000026,0.060341,8118.352410,5356585215.218060,149.924558
0.000026,0.063564,8118.526829,5359825939.262366,149.990024
0.000026,0.066787,8118.788526,5364688047.025088,150.021832
0.000026,0.070010,8118.130514,5352462155.194276,149.833029
0.000026,0.073233,8118.401978,5357506201.294151,149.957220
0.000026,0.076456,8119.069655,5369910829.424615,150.120103
0.000026,0.079679,8117.971017,5349498385.985499,149.663056
0.000026,0.082903,8117.312599,5337262476.844623,149.577862
0.000026,0.086126,8119.188081,5372110839.828884,150.279602
0.000026,0.089349,8119.473865,5377419581.870656,150.112786
0.000026,0.092572,8115.528248,5304092484.478298,148.367631
0.000026,0.095797,8113.385391,5264238784.223619,147.989796
0.000026,0.099021,8119.017745,5368946490.726295,150.467992
0.000026,0.102243,8123.814241,5458000784.423124,152.449612
0.000026,0.105464,8121.539070,5415771851.597486,150.546190
0.000026,0.108689,8106.392838,5134041997.107900,141.411047
0.000026,0.111924,8071.141255,4474245085.769625,121.515092
0.000026,0.115177,8016.219462,3434721321.599072,91.826291
0.000026,0.118454,7956.539296,2288864216.962083,60.257368
0.000026,0.121752,7910.698909,1396990296.352463,35.928205
0.000026,0.125065,7884.479928,882209718.009954,21.791271
0.000026,0.128387,7872.523880,646327677.222580,15.223991
0.000026,0.131711,7867.884795,554609668.113315,12.634669
0.000026,0.135037,7866.267336,522605911.871288,11.721997
0.000026,0.138364,7865.731089,511992591.332866,11.411819
