Time,X,Rho,P,U
0.000022,0.004986,8118.570549,5360638240.624109,150.001883
0.000022,0.008209,8118.558358,5360411732.772469,149.999160
0.000022,0.011432,8118.559547,5360433825.057517,150.002845
0.000022,0.014656,8118.544679,5360157592.130891,149.992122
0.000022,0.017879,8118.556136,5360370445.947435,149.999044
0.000022,0.021102,8118.592984,5361055069.947025,149.996264
0.000022,0.024325,8118.515503,5359615508.097844,149.995955
0.000022,0.027548,8118.641781,5361961695.943673,150.001461
0.000022,0.030771,8118.433562,5358093050.390382,149.979819
0.000022,0.033994,8118.653172,5362173324.229281,150.013892
0.000022,0.037217,8118.515425,5359614059.464771,149.969674
0.000022,0.040440,8118.479120,5358939512.340485,149.989425
0.000022,0.043663,8118.756729,5364097307.331662,150.018786
0.000022,0.046886,8118.243073,5354553637.751794,149.911178
0.000022,0.050109,8118.634980,5361835334.477240,150.030198
0.000022,0.053332,8118.770188,5364347344.336750,149.992358
0.000022,0.056555,8117.891569,5348022052.809872,149.803068
0.000022,0.059779,8118.755683,5364077863.331840,150.090393
0.000022,0.063002,8119.040091,5369361617.063325,150.031090
0.000022,0.066225,8117.119468,5333672996.280476,149.449126
0.000022,0.069448,8117.981723,5349697330.562119,149.874834
0.000022,0.072671,8120.179295,5390522091.938727,150.568036
0.000022,0.075894,8117.756622,5345514327.721428,149.166761
0.000022,0.079118,8112.585360,5249354110.303583,147.562400
0.000022,0.082343,8116.383570,5319994218.533487,149.465379
0.000022,0.085566,8123.933537,5460214343.040021,152.616193
0.000022,0.088786,8124.384467,5468580910.408998,152.100316
0.000022,0.092010,8111.029091,5220391093.575538,143.739066
0.000022,0.095243,8074.825526,4543472429.580913,123.208155
0.000022,0.098496,8016.032603,3431160271.978132,91.564738
0.000022,0.101773,7952.846899,2217405390.017362,58.300145
0.000022,0.105073,7906.413699,1313088361.528050,33.680412
0.000022,0.108387,7881.514724,823775644.589159,20.211581
0.000022,0.111710,7870.995276,616118037.593168,14.395076
0.000022,0.115035,7867.237137,541796401.971923,12.279866
0.000022,0.118361,7866.040610,518118764.719768,11.586279
0.000022,0.121688,7865.594050,509280120.262071,11.274682
0.000022,0.125015,7864.763598,491489082.205642,10.376414
0.000022,0.128342,7861.862471,395025158.134228,8.191060
0.000022,0.131672,7857.815156,260356586.697064,5.361183
0.000022,0.135002,7854.331090,144339896.624939,2.970315
0.000022,0.138334,7852.066361,68880982.156740,1.421930
0.000022,0.141667,7850.864542,28822701.667545,0.598223
0.000022,0.145000,7850.321725,10726515.045362,0.224158
0.000022,0.148333,7850.107642,3588953.380848,0.075584
0.000022,0.151667,7850.032652,1088678.463304,0.023121
0.000022,0.155000,7850.009040,301406.495995,0.006458
0.000022,0.158333,7850.002297,76577.784456,0.001656
0.000022,0.161667,7850.000538,17936.703514,0.000391
0.000022,0.165000,7850.000117,3888.397915,0.000086
0.000022,0.168333,7850.000023,782.804626,0.000017
0.000022,0.171667,7850.000004,146.781863,0.000003
0.000022,0.175000,7850.000001,25.700573,0.000001
0.000022,0.178333,7850.000000,4.210728,0.000000
0.000022,0.181667,7850.000000,0.647579,0.000000
0.000022,0.185000,7850.000000,0.093542,0.000000
0.000022,0.188333,7850.000000,0.013753,0.000000
0.000022,0.191667,7850.000000,0.000811,0.000000
0.000022,0.195000,7850.000000,0.000022,0.000000
0.000022,0.198333,7850.000000,-0.000008,0.000000
0.000022,0.201667,7850.000000,-0.000012,0.000000
0.000022,0.205000,7850.000000,-0.000009,0.000000
0.000022,0.208333,7850.000000,-0.000005,-0.000000
0.000022,0.211667,7850.000000,-0.000012,0.000000
0.000022,0.215000,7850.000000,-0.000015,-0.000000
0.000022,0.218333,7850.000000,-0.000008,-0.000000
0.000022,0.221667,7850.000000,-0.000011,-0.000000
0.000022,0.225000,7850.000000,-0.000009,0.000000
0.000022,0.228333,7850.000000,-0.000009,0.000000
0.000022,0.231667,7850.000000,-0.000010,0.000000
0.000022,0.235000,7850.000000,0.000007,-0.000000
0.000022,0.238333,7850.000000,-0.000010,0.000000
0.000022,0.241667,7850.000000,-0.000004,0.000000
0.000022,0.245000,7850.000000,-0.000001,0.000000
0.000022,0.248333,7850.000000,-0.000014,0.000000
0.000022,0.251667,7850.000000,0.000006,0.000000
0.000022,0.255000,7850.000000,-0.000012,0.000000
0.000022,0.258333,7850.000000,-0.000004,0.000000
0.000022,0.261667,7850.000000,-0.000000,0.000000
0.000022,0.265000,7850.000000,-0.000004,0.000000
0.000022,0.268333,7850.000000,-0.000003,0.000000
0.000022,0.271667,7850.000000,-0.000007,0.000000
0.000022,0.275000,7850.000000,-0.000008,0.000000
0.000022,0.278333,7850.000000,0.000003,0.000000
0.000022,0.281667,7850.000000,-0.000010,0.000000
0.000022,0.285000,7850.000000,-0.000009,0.000000
0.000022,0.288333,7850.000000,0.000007,0.000000
0.000022,0.291667,7850.000000,-0.000015,0.000000
0.000022,0.295000,7850.000000,0.000006,0.000000
0.000022,0.298333,7850.000000,-0.000014,0.000000
0.000022,0.301667,7850.000000,-0.000008,0.000000
0.000022,0.305000,7850.000000,0.000011,0.000000
0.000022,0.308333,7850.000000,-0.000014,0.000000
0.000022,0.311667,7850.000000,-0.000002,0.000000
0.000022,0.315000,7850.000000,0.000000,0.000000
0.000022,0.318333,7850.000000,-0.000016,0.000000
0.000022,0.321667,7850.000000,0.000006,0.000000
0.000022,0.325000,7850.000000,-0.000008,0.000000
0.000022,0.328333,7850.000000,-0.000013,0.000000
0.000022,0.331667,7850.000000,0.000011,0.000000
0.000022,0.335000,7850.000000,-0.000017,0.000000
0.000022,0.338333,7850.000000,0.000002,0.000000
0.000022,0.341667,7850.000000,-0.000007,0.000000
0.000022,0.345000,7850.000000,-0.000012,0.000000
0.000022,0.348333,7850.000000,0.000016,0.000000
0.000022,0.351667,7850.000000,-0.000015,0.000000
0.000022,0.355000,7850.000000,-0.000012,-0.000000
