Time,X,Rho,P,U,W
0.000222,42.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,42.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,42.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,42.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,42.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,42.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,42.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,42.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,42.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,42.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,43.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,43.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,43.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,43.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,43.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,43.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,43.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,43.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,43.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,43.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,44.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,44.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,44.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,44.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,44.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,44.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,44.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,44.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,44.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,44.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,45.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,45.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,45.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,45.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,45.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,45.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,45.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,45.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,45.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,45.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,46.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,46.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,46.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,46.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,46.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,46.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,46.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,46.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,46.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,46.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,47.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,47.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,47.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,47.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,47.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,47.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,47.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,47.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,47.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,47.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,48.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,48.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,48.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,48.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,48.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,48.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,48.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,48.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,48.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,48.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,49.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,49.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,49.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,49.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,49.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,49.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,49.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,49.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,49.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,49.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,50.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,50.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,50.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,50.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,50.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,50.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,50.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,50.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,50.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,50.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,51.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,51.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,51.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,51.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,51.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,51.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,51.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,51.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,51.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,51.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,52.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,52.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,52.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,52.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,52.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,52.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,52.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,52.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,52.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,52.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,53.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,53.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,53.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,53.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,53.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,53.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,53.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,53.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,53.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,53.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,54.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,54.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,54.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,54.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,54.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,54.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,54.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,54.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,54.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,54.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,55.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,55.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,55.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,55.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,55.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,55.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,55.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,55.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,55.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,55.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,56.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,56.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,56.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,56.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,56.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,56.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,56.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,56.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,56.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,56.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,57.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,57.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,57.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,57.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,57.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,57.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,57.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,57.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,57.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,57.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,58.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,58.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,58.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,58.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,58.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,58.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,58.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,58.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,58.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,58.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,59.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,59.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,59.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,59.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,59.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,59.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,59.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,59.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,59.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,59.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,60.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,60.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,60.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,60.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,60.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,60.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,60.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,60.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,60.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,60.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,61.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,61.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,61.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,61.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,61.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,61.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,61.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,61.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,61.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,61.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,62.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,62.167684,68.077704,50233530.517967,312.468891,0.151169
0.000222,62.232316,68.077916,50233998.134892,0.000526,0.151164
0.000222,62.342945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,62.450000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,62.557055,28.092455,18870454.988899,78.653016,0.000000
0.000222,62.667684,68.077704,50233530.517967,312.468891,0.151169
0.000222,62.732316,68.077916,50233998.134892,0.000526,0.151164
0.000222,62.842945,28.092444,18870444.222389,-312.469344,0.000000
0.000222,62.950000,76.542084,69213755.369505,-78.653088,0.000000
0.000222,63.057055,28.092455,18870454.988899,78.653016,0.000000
0.000222,63.167684,68.077704,50233530.517966,312.468891,0.151169
0.000222,63.232316,68.077916,50233998.134859,0.000526,0.151164
0.000222,63.342945,28.092444,18870444.221042,-312.469344,0.000000
0.000222,63.450000,76.542082,69213753.705952,-78.653086,0.000000
0.000222,63.557056,28.092307,18870361.018010,78.653168,0.000000
0.000222,63.667692,68.062670,50196958.283695,312.547707,0.151511
0.000222,63.732405,67.922745,49864482.406206,1.018988,0.154707
0.000222,63.850000,25.819859,17058605.702195,-305.193909,0.000000
0.000222,63.967603,67.907438,49827386.749682,305.272610,0.155058
0.000222,64.032398,67.905872,49823591.214920,0.011033,0.155094
0.000222,64.150229,25.751168,17023030.218952,-305.158995,0.000000
0.000222,64.268799,66.390631,46334539.291076,324.819140,0.190586
0.000222,64.334576,67.402227,48757405.479650,30.431020,0.166714
0.000222,64.443197,28.954460,19722531.987930,-334.477865,0.000000
0.000222,64.547539,77.572460,70364988.758929,-53.329888,0.000000
0.000222,64.655831,27.523841,18364343.216038,26.980799,0.000000
0.000222,64.768853,66.482854,46551358.536879,329.802725,0.188379
0.000222,64.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,64.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,65.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,65.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,65.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,65.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,65.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,65.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,65.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,65.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,65.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,65.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,66.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,66.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,66.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,66.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,66.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,66.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,66.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,66.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,66.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,66.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,67.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,67.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,67.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,67.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,67.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,67.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,67.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,67.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,67.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,67.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,68.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,68.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,68.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,68.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,68.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,68.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,68.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,68.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,68.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,68.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,69.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,69.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,69.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,69.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,69.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,69.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,69.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,69.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,69.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,69.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,70.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,70.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,70.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,70.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,70.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,70.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,70.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,70.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,70.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,70.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,71.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,71.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,71.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,71.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,71.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,71.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,71.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,71.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,71.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,71.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,72.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,72.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,72.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,72.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,72.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,72.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,72.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,72.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,72.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,72.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,73.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,73.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,73.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,73.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,73.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,73.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,73.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,73.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,73.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,73.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,74.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,74.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,74.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,74.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,74.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,74.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,74.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,74.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,74.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,74.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,75.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,75.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,75.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,75.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,75.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,75.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,75.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,75.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,75.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,75.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,76.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,76.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,76.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,76.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,76.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,76.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,76.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,76.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,76.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,76.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,77.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,77.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,77.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,77.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,77.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,77.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,77.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,77.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,77.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,77.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,78.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,78.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,78.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,78.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,78.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,78.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,78.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,78.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,78.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,78.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,79.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,79.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,79.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,79.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,79.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,79.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,79.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,79.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,79.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,79.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,80.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,80.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,80.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,80.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,80.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,80.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,80.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,80.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,80.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,80.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,81.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,81.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,81.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,81.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,81.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,81.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,81.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,81.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,81.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,81.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,82.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,82.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,82.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,82.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,82.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,82.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,82.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,82.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,82.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,82.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,83.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,83.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,83.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,83.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,83.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,83.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,83.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,83.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,83.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,83.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,84.047539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,84.155831,27.523841,18364343.216218,26.980800,0.000000
0.000222,84.268853,66.482854,46551358.536885,329.802725,0.188379
0.000222,84.334580,67.409681,48775686.796308,30.988163,0.166541
0.000222,84.443198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,84.547539,77.572461,70364989.384463,-53.329834,0.000000
0.000222,84.655831,27.523841,18364343.216218,26.980800,0.000000
0.000222,84.768853,66.482854,46551358.536885,329.802725,0.188379
0.000222,84.834580,67.409681,48775686.796308,30.988163,0.166541
0.000222,84.943198,28.954525,19722567.247530,-334.441854,0.000000
0.000222,85.047539,77.572461,70364989.384463,-53.329834,0.000000
